index,id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,values,count
,,,,,,,,14,3137
,,,,,,,,22,21
,,,,,,,,23,4913
,,,,,,,,24,256
,,,,,,,,255,465905
866.0,223662.0,ET2023A3140103,222764.0,Ethiopia,Addis Ababa,Region 14,Kolfe - Keran,1,83207
,,,,,,,,2,74654
,,,,,,,,3,39871
,,,,,,,,4,89
,,,,,,,,5,9395
,,,,,,,,11,3499
,,,,,,,,12,5805
,,,,,,,,13,150780
,,,,,,,,14,6555
,,,,,,,,23,274
,,,,,,,,24,16
,,,,,,,,255,306675
974.0,223770.0,ET2023A3171808,222772.0,Ethiopia,South West Ethiopia,West Omo,Bachuma town,1,17
,,,,,,,,2,642
,,,,,,,,3,7094
,,,,,,,,5,753
,,,,,,,,11,7280
,,,,,,,,255,369630
102.0,222898.0,ET2023A3020111,222702.0,Ethiopia,Afar,Awusi,Asayita town,1,13801
,,,,,,,,2,1027
,,,,,,,,3,339
,,,,,,,,4,18
,,,,,,,,5,688
,,,,,,,,11,4876
,,,,,,,,12,3899
,,,,,,,,13,2909
,,,,,,,,255,979024
1102.0,223898.0,ET2023A3190216,222787.0,Ethiopia,Central Ethiopia,Hadiya,Siraro Badawacho,1,33
,,,,,,,,2,5030
,,,,,,,,3,9146
,,,,,,,,11,12139
,,,,,,,,255,364534
386.0,223182.0,ET2023A3040193,222722.0,Ethiopia,Oromia,West Wellega,Gimbi town,1,481
,,,,,,,,2,7536
,,,,,,,,3,17642
,,,,,,,,5,1385
,,,,,,,,11,7848
,,,,,,,,12,3284
,,,,,,,,13,10273
,,,,,,,,14,1591
,,,,,,,,255,338459
1118.0,223914.0,ET2023A3192011,222789.0,Ethiopia,Central Ethiopia,Silltie,Kibet town,1,679
,,,,,,,,2,6053
,,,,,,,,3,33744
,,,,,,,,4,17
,,,,,,,,5,576
,,,,,,,,11,20385
,,,,,,,,12,4082
,,,,,,,,13,6940
,,,,,,,,255,384847
633.0,223429.0,ET2023A3041587,222736.0,Ethiopia,Oromia,West Gujii,Bule Hora town,1,5508
,,,,,,,,2,20177
,,,,,,,,3,23111
,,,,,,,,5,1304
,,,,,,,,11,13853
,,,,,,,,12,8290
,,,,,,,,13,14945
,,,,,,,,14,288
,,,,,,,,255,196310
706.0,223502.0,ET2023A3042303,222743.0,Ethiopia,Oromia,Shager City,Furi,1,23762
,,,,,,,,2,29194
,,,,,,,,3,23731
,,,,,,,,4,21
,,,,,,,,5,1726
,,,,,,,,11,15238
,,,,,,,,12,7078
,,,,,,,,13,40816
,,,,,,,,23,1647
,,,,,,,,255,1972338
286.0,223082.0,ET2023A3030714,222714.0,Ethiopia,Amhara,West Gojam,Finote Selam town,1,4065
,,,,,,,,2,11721
,,,,,,,,3,19164
,,,,,,,,4,6
,,,,,,,,5,648
,,,,,,,,11,10845
,,,,,,,,12,4375
,,,,,,,,13,15922
,,,,,,,,255,521587
585.0,223381.0,ET2023A3041120,222732.0,Ethiopia,Oromia,Bale,Goba town,1,337
,,,,,,,,2,10523
,,,,,,,,3,28948
,,,,,,,,5,991
,,,,,,,,11,7991
,,,,,,,,12,9188
,,,,,,,,13,17267
,,,,,,,,255,274785
87.0,222883.0,ET2023A3010702,222701.0,Ethiopia,Tigray,Mekele,Ayder Sub City,1,22935
,,,,,,,,2,19312
,,,,,,,,3,5967
,,,,,,,,5,36
,,,,,,,,11,16482
,,,,,,,,12,5649
,,,,,,,,13,16323
,,,,,,,,14,699
,,,,,,,,15,147
,,,,,,,,21,122
,,,,,,,,22,74
,,,,,,,,23,325
,,,,,,,,24,575
,,,,,,,,25,196
,,,,,,,,255,584689
858.0,223654.0,ET2023A3130104,222763.0,Ethiopia,Harari,Harari,Hakim,1,426
,,,,,,,,2,5292
,,,,,,,,3,7413
,,,,,,,,5,253
,,,,,,,,11,14421
,,,,,,,,12,170
,,,,,,,,13,312
,,,,,,,,255,245229
1097.0,223893.0,ET2023A3190211,222787.0,Ethiopia,Central Ethiopia,Hadiya,Hosaena town,1,10244
,,,,,,,,2,39631
,,,,,,,,3,76625
,,,,,,,,5,2663
,,,,,,,,11,12845
,,,,,,,,12,11817
,,,,,,,,13,67971
,,,,,,,,255,252969
713.0,223509.0,ET2023A3042310,222743.0,Ethiopia,Oromia,Shager City,Melka Nonno,1,10636
,,,,,,,,2,26249
,,,,,,,,3,21712
,,,,,,,,5,515
,,,,,,,,11,11788
,,,,,,,,12,11427
,,,,,,,,13,22238
,,,,,,,,14,481
,,,,,,,,22,423
,,,,,,,,23,1565
,,,,,,,,255,539741
661.0,223457.0,ET2023A3041797,222738.0,Ethiopia,Oromia,West Arsi,Wondo,2,71
,,,,,,,,3,6908
,,,,,,,,11,6032
,,,,,,,,255,778116
873.0,223669.0,ET2023A3140110,222764.0,Ethiopia,Addis Ababa,Region 14,Gulele,1,42172
,,,,,,,,2,28082
,,,,,,,,3,13249
,,,,,,,,4,38
,,,,,,,,5,13112
,,,,,,,,11,3222
,,,,,,,,12,2480
,,,,,,,,13,69273
,,,,,,,,14,7940
,,,,,,,,15,298
,,,,,,,,23,380
,,,,,,,,24,64
,,,,,,,,255,305150
92.0,222888.0,ET2023A3010707,222701.0,Ethiopia,Tigray,Mekele,Semen Sub City,1,23307
,,,,,,,,2,15793
,,,,,,,,3,4458
,,,,,,,,5,719
,,,,,,,,11,8879
,,,,,,,,12,9383
,,,,,,,,13,19344
,,,,,,,,14,210
,,,,,,,,22,114
,,,,,,,,23,459
,,,,,,,,24,161
,,,,,,,,255,290086
486.0,223282.0,ET2023A3040619,222727.0,Ethiopia,Oromia,North Shewa (OR),Chancho town,1,1017
,,,,,,,,2,8864
,,,,,,,,3,14262
,,,,,,,,5,689
,,,,,,,,11,11176
,,,,,,,,12,5613
,,,,,,,,13,3618
,,,,,,,,21,330
,,,,,,,,255,122786
694.0,223490.0,ET2023A3042107,222741.0,Ethiopia,Oromia,East Bale,Ginir town,1,3188
,,,,,,,,2,9555
,,,,,,,,3,6121
,,,,,,,,5,943
,,,,,,,,11,2693
,,,,,,,,12,2048
,,,,,,,,13,13027
,,,,,,,,255,192626
533.0,223329.0,ET2023A3040894,222729.0,Ethiopia,Oromia,Arsi,Bekoji town,1,2512
,,,,,,,,2,12900
,,,,,,,,3,16979
,,,,,,,,5,1128
,,,,,,,,11,8723
,,,,,,,,12,3314
,,,,,,,,13,17773
,,,,,,,,255,159596
388.0,223184.0,ET2023A3040198,222722.0,Ethiopia,Oromia,West Wellega,Mendi town,1,390
,,,,,,,,2,6851
,,,,,,,,3,14059
,,,,,,,,5,735
,,,,,,,,11,4223
,,,,,,,,12,5094
,,,,,,,,13,7564
,,,,,,,,255,207478
169.0,222965.0,ET2023A3030298,222709.0,Ethiopia,Amhara,South Gondar,Mekan Eyesuse,1,18
,,,,,,,,2,953
,,,,,,,,3,7569
,,,,,,,,5,160
,,,,,,,,11,6952
,,,,,,,,12,36
,,,,,,,,21,54
,,,,,,,,255,605190
1035.0,223831.0,ET2023A3181021,222776.0,Ethiopia,South Ethiopia,Gamo,Arba Minch town,1,6998
,,,,,,,,2,31587
,,,,,,,,3,18335
,,,,,,,,4,8
,,,,,,,,5,2936
,,,,,,,,11,5669
,,,,,,,,12,4913
,,,,,,,,13,37812
,,,,,,,,21,275
,,,,,,,,22,81
,,,,,,,,23,888
,,,,,,,,255,345728
438.0,223234.0,ET2023A3040417,222725.0,Ethiopia,Oromia,Jimma,Agaro town,1,815
,,,,,,,,2,7894
,,,,,,,,3,24135
,,,,,,,,5,1112
,,,,,,,,11,9900
,,,,,,,,12,3830
,,,,,,,,13,17330
,,,,,,,,23,28
,,,,,,,,255,197512
364.0,223160.0,ET2023A3031414,222721.0,Ethiopia,Amhara,Bahir Dar,Meshenti town,1,101
,,,,,,,,2,1208
,,,,,,,,3,9299
,,,,,,,,5,361
,,,,,,,,11,8571
,,,,,,,,12,420
,,,,,,,,13,356
,,,,,,,,255,231053
531.0,223327.0,ET2023A3040826,222729.0,Ethiopia,Oromia,Arsi,Dera town,1,1364
,,,,,,,,2,19926
,,,,,,,,3,10750
,,,,,,,,5,695
,,,,,,,,11,6352
,,,,,,,,12,7110
,,,,,,,,13,9033
,,,,,,,,255,363307
735.0,223531.0,ET2023A3050296,222745.0,Ethiopia,Somali,Fafan,Kebribayah town,1,14358
,,,,,,,,2,6365
,,,,,,,,3,122
,,,,,,,,5,286
,,,,,,,,11,6198
,,,,,,,,12,5160
,,,,,,,,13,2122
,,,,,,,,255,152260
183.0,222979.0,ET2023A3030314,222710.0,Ethiopia,Amhara,North Wollo,Gashena town,1,1428
,,,,,,,,2,4376
,,,,,,,,3,5289
,,,,,,,,5,677
,,,,,,,,11,7749
,,,,,,,,12,761
,,,,,,,,13,1015
,,,,,,,,255,316769
312.0,223108.0,ET2023A3030996,222716.0,Ethiopia,Amhara,Awi,Injibara town,1,5301
,,,,,,,,2,7661
,,,,,,,,3,10755
,,,,,,,,5,893
,,,,,,,,11,6807
,,,,,,,,12,3902
,,,,,,,,13,15528
,,,,,,,,23,78
,,,,,,,,255,217366
363.0,223159.0,ET2023A3031413,222721.0,Ethiopia,Amhara,Bahir Dar,Deq,1,112
,,,,,,,,2,1961
,,,,,,,,3,4555
,,,,,,,,11,5517
,,,,,,,,255,360668
944.0,223740.0,ET2023A3170915,222769.0,Ethiopia,South West Ethiopia,Keffa,Awurada town,2,2
,,,,,,,,3,1529
,,,,,,,,11,1269
,,,,,,,,255,186955
838.0,223634.0,ET2023A3060406,222757.0,Ethiopia,Benishangul Gumuz,Kemashi,Kamashi town,1,5
,,,,,,,,2,1156
,,,,,,,,3,4058
,,,,,,,,5,229
,,,,,,,,11,2527
,,,,,,,,12,1354
,,,,,,,,13,456
,,,,,,,,255,152042
856.0,223652.0,ET2023A3130102,222763.0,Ethiopia,Harari,Harari,Shenkor,1,444
,,,,,,,,2,8714
,,,,,,,,3,13429
,,,,,,,,5,367
,,,,,,,,11,21831
,,,,,,,,12,827
,,,,,,,,13,400
,,,,,,,,255,204939
623.0,223419.0,ET2023A3041492,222735.0,Ethiopia,Oromia,Gujii,Adola town,1,1671
,,,,,,,,2,8102
,,,,,,,,3,16452
,,,,,,,,5,1763
,,,,,,,,11,7546
,,,,,,,,12,5019
,,,,,,,,13,8969
,,,,,,,,21,43
,,,,,,,,255,327166
389.0,223185.0,ET2023A3040199,222722.0,Ethiopia,Oromia,West Wellega,Nejo town,1,891
,,,,,,,,2,6544
,,,,,,,,3,11713
,,,,,,,,5,862
,,,,,,,,11,8053
,,,,,,,,12,3366
,,,,,,,,13,5006
,,,,,,,,21,25
,,,,,,,,255,160581
26.0,222822.0,ET2023A3010212,222696.0,Ethiopia,Tigray,Central Tigray,Adwa town,1,12095
,,,,,,,,2,21223
,,,,,,,,3,8501
,,,,,,,,4,66
,,,,,,,,5,2365
,,,,,,,,11,9928
,,,,,,,,12,8075
,,,,,,,,13,14034
,,,,,,,,21,31
,,,,,,,,22,165
,,,,,,,,23,253
,,,,,,,,255,211416
608.0,223404.0,ET2023A3041311,222734.0,Ethiopia,Oromia,South West Shewa,Woliso town,1,5873
,,,,,,,,2,22740
,,,,,,,,3,26704
,,,,,,,,5,1506
,,,,,,,,11,9435
,,,,,,,,12,9130
,,,,,,,,13,33047
,,,,,,,,255,140290
704.0,223500.0,ET2023A3042301,222743.0,Ethiopia,Oromia,Shager City,Burayu,1,24685
,,,,,,,,2,24124
,,,,,,,,3,11535
,,,,,,,,4,66
,,,,,,,,5,1873
,,,,,,,,11,1966
,,,,,,,,12,5493
,,,,,,,,13,40197
,,,,,,,,14,2976
,,,,,,,,23,479
,,,,,,,,24,48
,,,,,,,,255,186678
1007.0,223803.0,ET2023A3180613,222775.0,Ethiopia,South Ethiopia,Wolayita,Sodo town,1,12472
,,,,,,,,2,26096
,,,,,,,,3,28543
,,,,,,,,5,3878
,,,,,,,,11,7390
,,,,,,,,12,9089
,,,,,,,,13,41844
,,,,,,,,23,151
,,,,,,,,255,137275
1116.0,223912.0,ET2023A3192009,222789.0,Ethiopia,Central Ethiopia,Silltie,Tora town,1,461
,,,,,,,,2,10424
,,,,,,,,3,9464
,,,,,,,,5,319
,,,,,,,,11,9733
,,,,,,,,12,2758
,,,,,,,,13,3056
,,,,,,,,255,282803
953.0,223749.0,ET2023A3171107,222770.0,Ethiopia,South West Ethiopia,Bench Sheko,Mizan Aman town,1,609
,,,,,,,,2,13731
,,,,,,,,3,26553
,,,,,,,,4,6
,,,,,,,,5,945
,,,,,,,,11,10961
,,,,,,,,12,7982
,,,,,,,,13,13266
,,,,,,,,23,44
,,,,,,,,255,691177
876.0,223672.0,ET2023A3150104,222765.0,Ethiopia,Dire Dawa,Dire Dawa urban,Malka Jabti /M.Jebdu),1,18323
,,,,,,,,2,7162
,,,,,,,,3,423
,,,,,,,,5,167
,,,,,,,,11,7095
,,,,,,,,12,3751
,,,,,,,,13,7971
,,,,,,,,21,463
,,,,,,,,22,152
,,,,,,,,23,396
,,,,,,,,255,245184
871.0,223667.0,ET2023A3140108,222764.0,Ethiopia,Addis Ababa,Region 14,Addis Ketema (AA),1,51674
,,,,,,,,2,17770
,,,,,,,,3,9781
,,,,,,,,4,80
,,,,,,,,5,8201
,,,,,,,,11,793
,,,,,,,,12,1475
,,,,,,,,13,76814
,,,,,,,,14,2673
,,,,,,,,23,6285
,,,,,,,,24,263
,,,,,,,,255,296679
366.0,223162.0,ET2023A3031416,222721.0,Ethiopia,Amhara,Bahir Dar,Zege town,1,94
,,,,,,,,2,803
,,,,,,,,3,4778
,,,,,,,,11,4701
,,,,,,,,255,229761
659.0,223455.0,ET2023A3041713,222738.0,Ethiopia,Oromia,West Arsi,Kofele town,1,907
,,,,,,,,2,5148
,,,,,,,,3,16706
,,,,,,,,5,889
,,,,,,,,11,5821
,,,,,,,,12,4791
,,,,,,,,13,8395
,,,,,,,,255,170496
875.0,223671.0,ET2023A3150103,222765.0,Ethiopia,Dire Dawa,Dire Dawa urban,Sabian,1,24401
,,,,,,,,2,13481
,,,,,,,,3,2029
,,,,,,,,4,14
,,,,,,,,5,1493
,,,,,,,,11,4486
,,,,,,,,12,2932
,,,,,,,,13,24680
,,,,,,,,255,143649
25.0,222821.0,ET2023A3010211,222696.0,Ethiopia,Tigray,Central Tigray,Abi Adi town,1,7175
,,,,,,,,2,4412
,,,,,,,,3,1086
,,,,,,,,5,419
,,,,,,,,11,1716
,,,,,,,,12,5936
,,,,,,,,13,2223
,,,,,,,,21,6
,,,,,,,,22,9
,,,,,,,,23,31
,,,,,,,,255,141902
45.0,222841.0,ET2023A3010309,222697.0,Ethiopia,Tigray,East Tigray,Wukro town,1,14768
,,,,,,,,2,5761
,,,,,,,,3,2503
,,,,,,,,4,8
,,,,,,,,5,994
,,,,,,,,11,3304
,,,,,,,,12,3382
,,,,,,,,13,12484
,,,,,,,,21,120
,,,,,,,,255,230874
44.0,222840.0,ET2023A3010308,222697.0,Ethiopia,Tigray,East Tigray,Adigrat town,1,23052
,,,,,,,,2,17160
,,,,,,,,3,3913
,,,,,,,,4,6
,,,,,,,,5,1788
,,,,,,,,11,7958
,,,,,,,,12,6753
,,,,,,,,13,21625
,,,,,,,,21,44
,,,,,,,,255,146029
487.0,223283.0,ET2023A3040620,222727.0,Ethiopia,Oromia,North Shewa (OR),Garba Guracha,1,894
,,,,,,,,2,10661
,,,,,,,,3,17572
,,,,,,,,5,1208
,,,,,,,,11,6993
,,,,,,,,12,7825
,,,,,,,,13,9689
,,,,,,,,23,26
,,,,,,,,255,85437
863.0,223659.0,ET2023A3130109,222763.0,Ethiopia,Harari,Harari,Abadir,1,13843
,,,,,,,,2,32826
,,,,,,,,3,15174
,,,,,,,,5,4665
,,,,,,,,11,3255
,,,,,,,,12,4578
,,,,,,,,13,46797
,,,,,,,,14,544
,,,,,,,,23,36
,,,,,,,,255,234495
857.0,223653.0,ET2023A3130103,222763.0,Ethiopia,Harari,Harari,Jinela,1,301
,,,,,,,,2,3891
,,,,,,,,3,9399
,,,,,,,,5,292
,,,,,,,,11,12433
,,,,,,,,12,1952
,,,,,,,,13,1087
,,,,,,,,255,144562
488.0,223284.0,ET2023A3040621,222727.0,Ethiopia,Oromia,North Shewa (OR),Sheno town,1,1156
,,,,,,,,2,2742
,,,,,,,,3,5790
,,,,,,,,5,424
,,,,,,,,11,4640
,,,,,,,,12,1704
,,,,,,,,13,2290
,,,,,,,,255,227290
992.0,223788.0,ET2023A3180511,222774.0,Ethiopia,South Ethiopia,Gedeo,Gedeb town,1,34
,,,,,,,,2,1029
,,,,,,,,3,7624
,,,,,,,,5,71
,,,,,,,,11,4715
,,,,,,,,12,1443
,,,,,,,,13,587
,,,,,,,,255,291128
27.0,222823.0,ET2023A3010213,222696.0,Ethiopia,Tigray,Central Tigray,Axum town,1,18445
,,,,,,,,2,14108
,,,,,,,,3,4743
,,,,,,,,4,3
,,,,,,,,5,965
,,,,,,,,11,4310
,,,,,,,,12,5563
,,,,,,,,13,21207
,,,,,,,,21,46
,,,,,,,,22,36
,,,,,,,,23,101
,,,,,,,,255,77270
1050.0,223846.0,ET2023A3181507,222779.0,Ethiopia,South Ethiopia,Gofa,Sawla town,1,969
,,,,,,,,2,7963
,,,,,,,,3,9508
,,,,,,,,5,783
,,,,,,,,11,2013
,,,,,,,,12,4076
,,,,,,,,13,7944
,,,,,,,,255,212577
668.0,223464.0,ET2023A3041806,222739.0,Ethiopia,Oromia,Kelem,Denbi Dollo town,1,594
,,,,,,,,2,9196
,,,,,,,,3,22835
,,,,,,,,5,1012
,,,,,,,,11,4905
,,,,,,,,12,5922
,,,,,,,,13,12206
,,,,,,,,255,110025
530.0,223326.0,ET2023A3040825,222729.0,Ethiopia,Oromia,Arsi,Asela town,1,4974
,,,,,,,,2,19424
,,,,,,,,3,11810
,,,,,,,,5,1461
,,,,,,,,11,3260
,,,,,,,,12,2198
,,,,,,,,13,28851
,,,,,,,,14,497
,,,,,,,,24,77
,,,,,,,,255,252244
315.0,223111.0,ET2023A3030999,222716.0,Ethiopia,Amhara,Awi,Chagni town,1,1535
,,,,,,,,2,9641
,,,,,,,,3,8956
,,,,,,,,4,1
,,,,,,,,5,729
,,,,,,,,11,4675
,,,,,,,,12,7577
,,,,,,,,13,6349
,,,,,,,,255,116704
63.0,222859.0,ET2023A3010409,222698.0,Ethiopia,Tigray,South Tigray,Maichew town,1,3981
,,,,,,,,2,8709
,,,,,,,,3,8146
,,,,,,,,5,995
,,,,,,,,11,3565
,,,,,,,,12,4890
,,,,,,,,13,10198
,,,,,,,,22,99
,,,,,,,,23,77
,,,,,,,,255,75559
89.0,222885.0,ET2023A3010704,222701.0,Ethiopia,Tigray,Mekele,Hawelti Sub City,1,20719
,,,,,,,,2,11009
,,,,,,,,3,1525
,,,,,,,,4,2
,,,,,,,,5,25
,,,,,,,,11,4892
,,,,,,,,12,3836
,,,,,,,,13,18391
,,,,,,,,14,374
,,,,,,,,23,5
,,,,,,,,255,71941
975.0,223771.0,ET2023A3171809,222772.0,Ethiopia,South West Ethiopia,West Omo,Jemu town,1,3
,,,,,,,,2,433
,,,,,,,,3,2347
,,,,,,,,5,429
,,,,,,,,11,2779
,,,,,,,,255,66488
1124.0,223920.0,ET2023A3192515,222791.0,Ethiopia,Central Ethiopia,East Gurage,Butajira town,1,4941
,,,,,,,,2,13676
,,,,,,,,3,15643
,,,,,,,,5,1125
,,,,,,,,11,6388
,,,,,,,,12,5558
,,,,,,,,13,17908
,,,,,,,,255,98334
624.0,223420.0,ET2023A3041499,222735.0,Ethiopia,Oromia,Gujii,Shakiso town,1,2656
,,,,,,,,2,8748
,,,,,,,,3,11918
,,,,,,,,4,1
,,,,,,,,5,788
,,,,,,,,11,4000
,,,,,,,,12,3760
,,,,,,,,13,11695
,,,,,,,,255,116108
597.0,223393.0,ET2023A3041296,222733.0,Ethiopia,Oromia,Borena,Yabelo town,1,5444
,,,,,,,,2,13856
,,,,,,,,3,4797
,,,,,,,,5,435
,,,,,,,,11,6436
,,,,,,,,12,4983
,,,,,,,,13,6215
,,,,,,,,255,126361
84.0,222880.0,ET2023A3010607,222700.0,Ethiopia,Tigray,Southeast Tigray,Adigudom,1,4212
,,,,,,,,2,2985
,,,,,,,,3,708
,,,,,,,,5,473
,,,,,,,,11,2467
,,,,,,,,12,2633
,,,,,,,,13,1767
,,,,,,,,255,118482
6.0,222802.0,ET2023A3010108,222695.0,Ethiopia,Tigray,Northwest Tigray,Shire Endaslasie town,1,18527
,,,,,,,,2,11757
,,,,,,,,3,5592
,,,,,,,,4,44
,,,,,,,,5,1854
,,,,,,,,11,5091
,,,,,,,,12,5753
,,,,,,,,13,18039
,,,,,,,,255,82109
77.0,222873.0,ET2023A3010509,222699.0,Ethiopia,Tigray,West Tigray,May Gaba,1,1779
,,,,,,,,2,1741
,,,,,,,,3,705
,,,,,,,,11,2074
,,,,,,,,12,623
,,,,,,,,13,809
,,,,,,,,255,134001
869.0,223665.0,ET2023A3140106,222764.0,Ethiopia,Addis Ababa,Region 14,Kirkos,1,39901
,,,,,,,,2,17240
,,,,,,,,3,6742
,,,,,,,,4,150
,,,,,,,,5,17199
,,,,,,,,11,6
,,,,,,,,12,133
,,,,,,,,13,51240
,,,,,,,,14,12874
,,,,,,,,23,1848
,,,,,,,,24,506
,,,,,,,,255,63062
1138.0,223934.0,ET2023A3192712,222793.0,Ethiopia,Central Ethiopia,Kembata,Hadero town,1,1720
,,,,,,,,2,6587
,,,,,,,,3,24181
,,,,,,,,11,7589
,,,,,,,,12,6227
,,,,,,,,13,9561
,,,,,,,,255,81143
851.0,223647.0,ET2023A3120206,222760.0,Ethiopia,Gambela,Agniwak,Gambela town,1,186
,,,,,,,,2,9601
,,,,,,,,3,30844
,,,,,,,,4,5
,,,,,,,,5,1042
,,,,,,,,11,3803
,,,,,,,,12,11857
,,,,,,,,13,12427
,,,,,,,,255,77887
868.0,223664.0,ET2023A3140105,222764.0,Ethiopia,Addis Ababa,Region 14,Lideta,1,31208
,,,,,,,,2,20958
,,,,,,,,3,14773
,,,,,,,,4,80
,,,,,,,,5,13081
,,,,,,,,11,290
,,,,,,,,12,217
,,,,,,,,13,51274
,,,,,,,,14,7143
,,,,,,,,23,736
,,,,,,,,24,269
,,,,,,,,255,159946
1008.0,223804.0,ET2023A3180614,222775.0,Ethiopia,South Ethiopia,Wolayita,Areka town,1,2143
,,,,,,,,2,7960
,,,,,,,,3,11816
,,,,,,,,5,904
,,,,,,,,11,7925
,,,,,,,,12,4487
,,,,,,,,13,6648
,,,,,,,,255,194129
829.0,223625.0,ET2023A3060309,222756.0,Ethiopia,Benishangul Gumuz,Asosa,Assosa town,1,3053
,,,,,,,,2,17196
,,,,,,,,3,12280
,,,,,,,,5,1067
,,,,,,,,11,2613
,,,,,,,,12,3842
,,,,,,,,13,19816
,,,,,,,,23,448
,,,,,,,,255,124050
1009.0,223805.0,ET2023A3180615,222775.0,Ethiopia,South Ethiopia,Wolayita,Boditi town,1,2138
,,,,,,,,2,9858
,,,,,,,,3,11887
,,,,,,,,5,677
,,,,,,,,11,5707
,,,,,,,,12,5559
,,,,,,,,13,9785
,,,,,,,,255,97100
1135.0,223931.0,ET2023A3192708,222793.0,Ethiopia,Central Ethiopia,Kembata,Durame town,1,2248
,,,,,,,,2,8329
,,,,,,,,3,21666
,,,,,,,,11,7938
,,,,,,,,12,4989
,,,,,,,,13,11521
,,,,,,,,23,9
,,,,,,,,255,168123
940.0,223736.0,ET2023A3170911,222769.0,Ethiopia,South West Ethiopia,Keffa,Bonga town,1,95
,,,,,,,,2,4556
,,,,,,,,3,17294
,,,,,,,,4,1
,,,,,,,,5,1252
,,,,,,,,11,5389
,,,,,,,,12,5153
,,,,,,,,13,7303
,,,,,,,,255,216595
1017.0,223813.0,ET2023A3180623,222775.0,Ethiopia,South Ethiopia,Wolayita,Bale Awassa town,1,830
,,,,,,,,2,4810
,,,,,,,,3,3983
,,,,,,,,5,434
,,,,,,,,11,2552
,,,,,,,,12,2401
,,,,,,,,13,1989
,,,,,,,,255,143095
988.0,223784.0,ET2023A3180507,222774.0,Ethiopia,South Ethiopia,Gedeo,Dila town,1,4537
,,,,,,,,2,21797
,,,,,,,,3,22934
,,,,,,,,4,6
,,,,,,,,5,1701
,,,,,,,,11,3695
,,,,,,,,12,7114
,,,,,,,,13,24012
,,,,,,,,14,983
,,,,,,,,21,14
,,,,,,,,22,25
,,,,,,,,23,17
,,,,,,,,255,153195
928.0,223724.0,ET2023A3170804,222768.0,Ethiopia,South West Ethiopia,Sheka,Tepi,1,16
,,,,,,,,2,8964
,,,,,,,,3,13420
,,,,,,,,5,1154
,,,,,,,,11,1959
,,,,,,,,12,5269
,,,,,,,,13,10219
,,,,,,,,23,26
,,,,,,,,255,91842
271.0,223067.0,ET2023A3030620,222713.0,Ethiopia,Amhara,East Gojam,Merto Lemariyam town,1,3465
,,,,,,,,2,7080
,,,,,,,,3,7121
,,,,,,,,5,719
,,,,,,,,11,5078
,,,,,,,,12,2730
,,,,,,,,13,7525
,,,,,,,,255,65393
907.0,223703.0,ET2023A3160020,222767.0,Ethiopia,Sidama,Sidama,Yirgalem town,1,1141
,,,,,,,,2,10657
,,,,,,,,3,15588
,,,,,,,,4,1
,,,,,,,,5,371
,,,,,,,,11,7560
,,,,,,,,12,4502
,,,,,,,,13,9941
,,,,,,,,255,180780
882.0,223678.0,ET2023A3150113,222765.0,Ethiopia,Dire Dawa,Dire Dawa urban,Kazira,1,5581
,,,,,,,,2,4246
,,,,,,,,3,335
,,,,,,,,4,4
,,,,,,,,5,412
,,,,,,,,11,2556
,,,,,,,,12,881
,,,,,,,,13,6338
,,,,,,,,14,267
,,,,,,,,255,185709
65.0,222861.0,ET2023A3010411,222698.0,Ethiopia,Tigray,South Tigray,Alamata town,1,4398
,,,,,,,,2,17186
,,,,,,,,3,4191
,,,,,,,,5,1316
,,,,,,,,11,2651
,,,,,,,,12,5016
,,,,,,,,13,13209
,,,,,,,,255,65369
480.0,223276.0,ET2023A3040613,222727.0,Ethiopia,Oromia,North Shewa (OR),Fiche town,1,4752
,,,,,,,,2,20702
,,,,,,,,3,17318
,,,,,,,,5,825
,,,,,,,,11,3148
,,,,,,,,12,8886
,,,,,,,,13,20447
,,,,,,,,255,100871
861.0,223657.0,ET2023A3130107,222763.0,Ethiopia,Harari,Harari,Amir Nur,1,54
,,,,,,,,2,1748
,,,,,,,,3,3463
,,,,,,,,5,8
,,,,,,,,11,4084
,,,,,,,,12,280
,,,,,,,,13,185
,,,,,,,,255,81037
184.0,222980.0,ET2023A3030315,222710.0,Ethiopia,Amhara,North Wollo,Filakit town,1,1324
,,,,,,,,2,10257
,,,,,,,,3,9779
,,,,,,,,5,1081
,,,,,,,,11,5079
,,,,,,,,12,7268
,,,,,,,,13,2583
,,,,,,,,255,72552
290.0,223086.0,ET2023A3030798,222714.0,Ethiopia,Amhara,West Gojam,Bure town,1,2443
,,,,,,,,2,9461
,,,,,,,,3,9062
,,,,,,,,5,1103
,,,,,,,,11,2900
,,,,,,,,12,6825
,,,,,,,,13,12780
,,,,,,,,23,38
,,,,,,,,255,70691
878.0,223674.0,ET2023A3150109,222765.0,Ethiopia,Dire Dawa,Dire Dawa urban,Addis Ketema (DD),1,20333
,,,,,,,,2,16985
,,,,,,,,3,1659
,,,,,,,,4,14
,,,,,,,,5,3249
,,,,,,,,11,600
,,,,,,,,12,2151
,,,,,,,,13,32180
,,,,,,,,14,266
,,,,,,,,23,24
,,,,,,,,255,81718
64.0,222860.0,ET2023A3010410,222698.0,Ethiopia,Tigray,South Tigray,Korem town,1,1939
,,,,,,,,2,4712
,,,,,,,,3,3235
,,,,,,,,5,707
,,,,,,,,11,1905
,,,,,,,,12,1710
