id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,topo_diversity_mean,topo_diversity_sd,topo_diversity_sum
223571,ET2023A3050606,222749,Ethiopia,Somali,Shebelle,Mustahil,0.10473939993591698,0.11714409294149401,4244.878400602844
223616,ET2023A3060207,222755,Ethiopia,Benishangul Gumuz,Metekel,Bulen,0.42795457431227135,0.22893341700590059,17772.525516614318
222925,ET2023A3020403,222705,Ethiopia,Afar,Fanti,Teru,0.17309205463369876,0.19889600044566552,7379.606657253113
223635,ET2023A3060508,222758,Ethiopia,Benishangul Gumuz,Mao-Komo,Maokomo Special,0.4467307628031688,0.21533766950361896,18853.825113344938
223344,ET2023A3040915,222730,Ethiopia,Oromia,West Hararge,Hawi Gudina,0.5196574968676293,0.2856201878926022,22336.957845358178
223601,ET2023A3051003,222753,Ethiopia,Somali,Nogob,Garbo,0.07558888488486859,0.05639360601086829,3291.8203478511423
223642,ET2023A3120201,222760,Ethiopia,Gambela,Agniwak,Abobo,0.12697241501682713,0.1701272982864601,5558.979301851708
223497,ET2023A3042220,222742,Ethiopia,Oromia,East Borena,Dhas,0.09195548456186103,0.06814089279275863,4043.8343890924007
223566,ET2023A3050601,222749,Ethiopia,Somali,Shebelle,East Imi,0.1412371488936458,0.1686566629666037,6287.454157298431
223644,ET2023A3120203,222760,Ethiopia,Gambela,Agniwak,Gog,0.052685384751272,0.04384444462067759,2371.053055346245
223565,ET2023A3050599,222748,Ethiopia,Somali,Korahe,Bodaley,0.1839514234798383,0.09967639492713021,8282.964696450159
223370,ET2023A3041098,222731,Ethiopia,Oromia,East Hararge,Kumbi,0.339333184307805,0.27284364608575745,15527.886513925157
223643,ET2023A3120202,222760,Ethiopia,Gambela,Agniwak,Gambela Zuria,0.3906909460413131,0.30405198008335677,17911.226421264
223101,ET2023A3030906,222716,Ethiopia,Amhara,Awi,Jawi,0.30836773939677936,0.20409427369440938,14293.15308878012
223645,ET2023A3120204,222760,Ethiopia,Gambela,Agniwak,Jore,0.01262852662029241,0.003721383820573374,585.6731790693011
223594,ET2023A3050902,222752,Ethiopia,Somali,Liben,Dolo Odo,0.10761707733244431,0.09025785548455573,5126.12424457632
223547,ET2023A3050402,222747,Ethiopia,Somali,Erer,Fik,0.24896658979700276,0.2051994714919965,11961.848773386795
223559,ET2023A3050586,222748,Ethiopia,Somali,Korahe,Marsin,0.060028189957155406,0.07267914275388797,2942.161674370058
223514,ET2023A3050103,222744,Ethiopia,Somali,Sitti,Shinile,0.09731658549041967,0.13219470187055504,4877.9938477072865
223866,ET2023A3182505,222785,Ethiopia,South Ethiopia,South Omo (Pas),Bena Tsemay,0.3359003634602088,0.2621588318511946,16785.277062470093
223536,ET2023A3050302,222746,Ethiopia,Somali,Jarar,Degehabur,0.11066733570790367,0.07822114849999966,5562.472294686362
223535,ET2023A3050301,222746,Ethiopia,Somali,Jarar,Degehamedo,0.13329697936895088,0.0961193312057728,6739.895167832263
223388,ET2023A3041219,222733,Ethiopia,Oromia,Borena,Dilo,0.14018282531608206,0.19265918780047006,7614.450705518946
223517,ET2023A3050106,222744,Ethiopia,Somali,Sitti,Hadhagala,0.05929892851263233,0.07522785222721455,3265.651292119175
223586,ET2023A3050805,222751,Ethiopia,Somali,Afder,West Imi,0.1371679044246144,0.1482216353632812,7491.150764341466
223392,ET2023A3041295,222733,Ethiopia,Oromia,Borena,Elwaya,0.19189693753737005,0.175517877138478,10502.135597545188
223589,ET2023A3050808,222751,Ethiopia,Somali,Afder,Dolobay,0.05047145140526357,0.04587362910271928,2805.707983618602
223597,ET2023A3050991,222752,Ethiopia,Somali,Liben,Deka Suftu,0.3932345053498416,0.2241226997681934,22306.227315969765
223515,ET2023A3050104,222744,Ethiopia,Somali,Sitti,Erer (SM),0.1273683314326974,0.15772929615616207,7535.492592552677
222796,ET2023A3010101,222695,Ethiopia,Tigray,Northwest Tigray,Tahtay Adiyabo,0.22951652093543662,0.14984353516437138,14601.841061912477
223495,ET2023A3042208,222742,Ethiopia,Oromia,East Borena,Arero,0.256806619940085,0.20093492420005837,16014.717626083642
223769,ET2023A3171807,222772,Ethiopia,South West Ethiopia,West Omo,Maji,0.34006286655874823,0.2755536561300613,21388.25399221247
223526,ET2023A3050207,222745,Ethiopia,Somali,Fafan,Harshin,0.029684247593866245,0.01020216427117753,1886.5526715805754
223864,ET2023A3182501,222785,Ethiopia,South Ethiopia,South Omo (Pas),Salamago,0.2767669112666047,0.26627420376625216,17570.5473617604
223595,ET2023A3050903,222752,Ethiopia,Somali,Liben,Goro Baqaqsa,0.17757522582044807,0.13334651202754336,11426.433055868372
223768,ET2023A3171806,222772,Ethiopia,South West Ethiopia,West Omo,Surma,0.3454283664526124,0.22092914577221823,22343.68845562078
223598,ET2023A3050999,222752,Ethiopia,Somali,Liben,Bokolmayo,0.24521317004303753,0.1516015153366256,15893.982042679563
223610,ET2023A3060201,222755,Ethiopia,Benishangul Gumuz,Metekel,Dangura,0.3106968853922907,0.2251054538215985,20813.895049314946
223485,ET2023A3042102,222741,Ethiopia,Oromia,East Bale,Lege Hida,0.34719618936626684,0.2659995084862654,23109.725560408086
223351,ET2023A3041004,222731,Ethiopia,Oromia,East Hararge,Babile (OR),0.2689513635879398,0.16947953613695793,18331.45599079039
223376,ET2023A3041112,222732,Ethiopia,Oromia,Bale,Mena (Bale),0.3000099619462938,0.2403035959278248,20378.476675163954
223499,ET2023A3042298,222742,Ethiopia,Oromia,East Borena,Wachile,0.10273194519515377,0.10109339396305514,7210.241573521867
223142,ET2023A3031213,222719,Ethiopia,Amhara,West Gondar,Metema,0.2951262225767751,0.1818686233819783,21328.476979400963
223378,ET2023A3041115,222732,Ethiopia,Oromia,Bale,Gura Damole,0.39536094071042144,0.21694183403303885,28225.608279198408
222865,ET2023A3010501,222699,Ethiopia,Tigray,West Tigray,Kafta Humera,0.2794101898678198,0.21349776337182313,20559.560590853915
223487,ET2023A3042104,222741,Ethiopia,Oromia,East Bale,Rayitu,0.17862271433006185,0.19094625348124883,12875.12524891086
223512,ET2023A3050101,222744,Ethiopia,Somali,Sitti,Ayisha,0.1727198908119445,0.14831135234403975,12658.986237389036
223583,ET2023A3050799,222750,Ethiopia,Somali,Dollo,Galhamur,0.05197697302781944,0.03856789182141826,4050.461554111913
223570,ET2023A3050605,222749,Ethiopia,Somali,Shebelle,Kelafo,0.088618431615217,0.1427723882283925,6912.060429123696
223865,ET2023A3182504,222785,Ethiopia,South Ethiopia,South Omo (Pas),Hamer,0.20150535213324622,0.1951034277426756,16418.253081112634
222889,ET2023A3020101,222702,Ethiopia,Afar,Awusi,Dubti,0.14917539714763542,0.1541333970274325,12642.913259056397
223520,ET2023A3050199,222744,Ethiopia,Somali,Sitti,Gablalu,0.17556760736258184,0.16136617625672076,15143.935108274221
223588,ET2023A3050807,222751,Ethiopia,Somali,Afder,Barey,0.06695162105456712,0.05915179474035872,5860.275390906259
223611,ET2023A3060202,222755,Ethiopia,Benishangul Gumuz,Metekel,Guba,0.2083041250092122,0.21470304689423886,19689.530808245763
223585,ET2023A3050804,222751,Ethiopia,Somali,Afder,Elkare /Serer,0.27270765580209577,0.21325316286611837,25419.353304969147
223543,ET2023A3050392,222746,Ethiopia,Somali,Jarar,Daror,0.02552677754631637,0.012457903543556501,2454.578348521143
222909,ET2023A3020208,222703,Ethiopia,Afar,Kilbati,Bidu,0.16954804773874263,0.16507266034352597,17103.3288636934
223612,ET2023A3060203,222755,Ethiopia,Benishangul Gumuz,Metekel,Wenbera,0.377348753719553,0.25954925148925867,37918.266866263
223492,ET2023A3042202,222742,Ethiopia,Oromia,East Borena,Meda Welabu,0.46643412321353395,0.19923053496025792,47210.59621518105
223608,ET2023A3051187,222754,Ethiopia,Somali,Daawa,Mubarek,0.21753949886961327,0.2546827494899104,22195.337530167773
223577,ET2023A3050701,222750,Ethiopia,Somali,Dollo,Danod,0.02857310501757474,0.009526595815337399,3079.037796693854
223386,ET2023A3041212,222733,Ethiopia,Oromia,Borena,Teltale,0.24645196206828726,0.25742574536776514,26505.908520444296
223646,ET2023A3120205,222760,Ethiopia,Gambela,Agniwak,Dima (GM),0.18235641547285006,0.19263937676448842,20275.11569793336
223578,ET2023A3050702,222750,Ethiopia,Somali,Dollo,Bokh,0.031903472993451094,0.013138107822662429,3668.771780354902
223587,ET2023A3050806,222751,Ethiopia,Somali,Afder,Hargele,0.10444463349819473,0.10398136432678676,12184.510943899397
223143,ET2023A3031214,222719,Ethiopia,Amhara,West Gondar,Quara,0.2297303059447752,0.24089417352523085,27393.27141116094
223584,ET2023A3050802,222751,Ethiopia,Somali,Afder,Charati,0.15901906246468442,0.15013003744419676,18700.482726784423
223567,ET2023A3050602,222749,Ethiopia,Somali,Shebelle,Adadle,0.11162740959500467,0.13611491178051507,13679.380908819847
223488,ET2023A3042105,222741,Ethiopia,Oromia,East Bale,Seweyna,0.13741188655555672,0.11569150850379993,17322.417242966592
223580,ET2023A3050704,222750,Ethiopia,Somali,Dollo,Warder,0.03410882395772459,0.018771653514295168,5115.70963482745
223579,ET2023A3050703,222750,Ethiopia,Somali,Dollo,Galadi,0.02638329563752046,0.012246810353039001,4025.220265529584
223538,ET2023A3050304,222746,Ethiopia,Somali,Jarar,Gashamo,0.024151010539988162,0.007145148717950297,3839.261994531378
222890,ET2023A3020102,222702,Ethiopia,Afar,Awusi,Elidar,0.26434301609033783,0.20980079468090856,43986.149191400036
223593,ET2023A3050901,222752,Ethiopia,Somali,Liben,Filtu,0.31516094154029967,0.21973239831043756,52193.17320660595
223557,ET2023A3050503,222748,Ethiopia,Somali,Korahe,Shilabo,0.03486724986739723,0.02458941368467098,5887.962750607636
222908,ET2023A3020207,222703,Ethiopia,Afar,Kilbati,Afdera,0.16555147846823415,0.17974119297788563,30091.961138213985
