id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,decision_rw,hweatlth_rw,education_rw
223631,ET2023A3060403,222757,Ethiopia,Benishangul Gumuz,Kemashi,Kamashi,0.3091605432541096,0.42480253735856077,0.5558466764980334
223632,ET2023A3060404,222757,Ethiopia,Benishangul Gumuz,Kemashi,Dembi,0.36448754129692346,0.6261847896671099,0.6337858631453677
223633,ET2023A3060405,222757,Ethiopia,Benishangul Gumuz,Kemashi,Mizyiga,0.32413275708649353,0.4523065388353648,0.6318144086194719
223634,ET2023A3060406,222757,Ethiopia,Benishangul Gumuz,Kemashi,Kamashi town,0.3020546503313062,0.15037257993108583,0.43054884460565135
223635,ET2023A3060508,222758,Ethiopia,Benishangul Gumuz,Mao-Komo,Maokomo Special,0.3498630382568612,0.4563933378900587,0.6250042283838688
223636,ET2023A3120101,222759,Ethiopia,Gambela,Nuer,Akobo,0.42893800358656164,0.826514859673878,0.6622188595579164
223637,ET2023A3120102,222759,Ethiopia,Gambela,Nuer,Lare,0.41467277615740644,0.695926460227234,0.41967293148950313
223638,ET2023A3120103,222759,Ethiopia,Gambela,Nuer,Jikawo,0.47788404234511106,0.8567166634703715,0.511594556053641
223639,ET2023A3120104,222759,Ethiopia,Gambela,Nuer,Wantawo,0.3974099283546674,0.6763791279479627,0.5366284867066003
223640,ET2023A3120105,222759,Ethiopia,Gambela,Nuer,Makuey,0.4504114571066408,0.7056810352713153,0.49773308427164287
223641,ET2023A3120200,222760,Ethiopia,Gambela,Agniwak,Gambela National Park,0,0,0
223642,ET2023A3120201,222760,Ethiopia,Gambela,Agniwak,Abobo,0.42443188540347476,0.6042981243492573,0.23874213539491562
223643,ET2023A3120202,222760,Ethiopia,Gambela,Agniwak,Gambela Zuria,0.3843324289348738,0.4484487457449421,0.20673672327736323
223644,ET2023A3120203,222760,Ethiopia,Gambela,Agniwak,Gog,0.44273548174245664,0.6322050810147644,0.3364192656622403
223645,ET2023A3120204,222760,Ethiopia,Gambela,Agniwak,Jore,0.45887556501146143,0.9995359651200254,0.91820080056495
223646,ET2023A3120205,222760,Ethiopia,Gambela,Agniwak,Dima (GM),0.4893191458647205,0.6383198737871653,0.7118912882420849
223647,ET2023A3120206,222760,Ethiopia,Gambela,Agniwak,Gambela town,0.32679598469020427,0.14461609402801887,0.13133303916181757
223648,ET2023A3120301,222761,Ethiopia,Gambela,Majang,Godere,0.35295565453308403,0.3045734236807033,0.4593311728360481
223649,ET2023A3120308,222761,Ethiopia,Gambela,Majang,Mengesh,0.4317403848414244,0.5278398621619009,0.5052694139920895
223650,ET2023A3120407,222762,Ethiopia,Gambela,Itang,Itang,0.4107051692451342,0.7066176986861821,0.30243255641595906
223651,ET2023A3130101,222763,Ethiopia,Harari,Harari,Sofi,0.1783022349774138,0.47932681673254357,0.5910236638585507
223652,ET2023A3130102,222763,Ethiopia,Harari,Harari,Shenkor,0.14985075718226581,0.36926072197562865,0.5101343117189938
223653,ET2023A3130103,222763,Ethiopia,Harari,Harari,Jinela,0.13786334428650288,0.2766539935865955,0.44772775728564457
223654,ET2023A3130104,222763,Ethiopia,Harari,Harari,Hakim,0.15093201459888533,0.44523545565930567,0.5223255748651106
223655,ET2023A3130105,222763,Ethiopia,Harari,Harari,Erer (HR),0.1771126637049149,0.4910474773841139,0.6198393520480052
223656,ET2023A3130106,222763,Ethiopia,Harari,Harari,Dire Teyara,0.14720648753090182,0.3602772549018339,0.49672392717908226
223657,ET2023A3130107,222763,Ethiopia,Harari,Harari,Amir Nur,0.16226426303138064,0.4630309988305165,0.5648250353692442
223658,ET2023A3130108,222763,Ethiopia,Harari,Harari,Aboker,0.14045222936672522,0.3723232082832567,0.4787197681191049
223659,ET2023A3130109,222763,Ethiopia,Harari,Harari,Abadir,0.1215544975307044,0.038108907111164464,0.2743359172328183
223660,ET2023A3140101,222764,Ethiopia,Addis Ababa,Region 14,Akaki - Kalit,0.22632365559692164,0.011270161542033707,0.22162449441922197
223661,ET2023A3140102,222764,Ethiopia,Addis Ababa,Region 14,Nefas Silk,0.21297522185924428,0.0018611430795958442,0.1230617643986154
223662,ET2023A3140103,222764,Ethiopia,Addis Ababa,Region 14,Kolfe - Keran,0.1936250137110112,0.0012448750190276437,0.15376972747628137
223663,ET2023A3140104,222764,Ethiopia,Addis Ababa,Region 14,Bole,0.19000788079272876,0.0014548000445112395,0.05686810799150383
223664,ET2023A3140105,222764,Ethiopia,Addis Ababa,Region 14,Lideta,0.14032304003425863,2.5799332211001923e-7,0.027423937220840213
223665,ET2023A3140106,222764,Ethiopia,Addis Ababa,Region 14,Kirkos,0.1492859648494963,2.07139935981989e-9,0.009263855415137816
223666,ET2023A3140107,222764,Ethiopia,Addis Ababa,Region 14,Yeka,0.18765492116259563,0.005244075527331014,0.19022192575488417
223667,ET2023A3140108,222764,Ethiopia,Addis Ababa,Region 14,Addis Ketema (AA),0.17048896173904327,4.7854072273716076e-4,0.10275492284240637
223668,ET2023A3140109,222764,Ethiopia,Addis Ababa,Region 14,Arada,0.15622005609746878,1.1031617763292768e-6,0.057746507676098235
223669,ET2023A3140110,222764,Ethiopia,Addis Ababa,Region 14,Gulele,0.19038390255070206,0.0031324923849654408,0.18838724695835238
223670,ET2023A3140111,222764,Ethiopia,Addis Ababa,Region 14,Lemi Kura,0.21183120105682804,0.008430941378267063,0.23070413886679209
223671,ET2023A3150103,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Sabian,0.2617988630632101,0.0745735479068366,0.30479868580457853
223672,ET2023A3150104,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Malka Jabti /M.Jebdu),0.30050961618459376,0.29558111759299405,0.509356452998046
223673,ET2023A3150105,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Legehare,0.23717917501926422,0.00192786764819175,0.23209241032600403
223674,ET2023A3150109,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Addis Ketema (DD),0.2333937309920643,0.015389670907536002,0.20580371689004798
223675,ET2023A3150110,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Gende Kore,0.23676152527332306,8.721744234208018e-5,0.1628378927707672
223676,ET2023A3150111,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Dechatu,0.24593653561372217,0.039502526202231325,0.24856904196701607
223677,ET2023A3150112,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Hafat Issa,0.23784106969833374,4.8014268395490944e-4,0.19262748956680298
223678,ET2023A3150113,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Kazira,0.2594752371851366,0.10854344189633496,0.29826139696366716
223679,ET2023A3150114,222765,Ethiopia,Dire Dawa,Dire Dawa urban,Police Maret,0.2837183983406928,0.17863891382578168,0.41632164697497326
223680,ET2023A3150201,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Aseliso,0.2989056970512833,0.42892237574852715,0.5599055712898823
223681,ET2023A3150206,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Jeldessa,0.25601014069198275,0.7261555852205047,0.7944310635135428
223682,ET2023A3150207,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Wahil,0.303285981356086,0.49238564853883915,0.5332207520391997
223683,ET2023A3150208,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Biyoawale,0.271870734063513,0.5457291322115502,0.5861912075999598
223684,ET2023A3160001,222767,Ethiopia,Sidama,Sidama,Shebe Dino,0.4263573206204385,0.30747331844575787,0.3128266824323376
223685,ET2023A3160002,222767,Ethiopia,Sidama,Sidama,Hawassa Zuria,0.43203964138339446,0.2830209153471065,0.43124336137141467
223686,ET2023A3160003,222767,Ethiopia,Sidama,Sidama,Arbegona,0.38745940650051686,0.43486753350420215,0.4508480787307127
223687,ET2023A3160004,222767,Ethiopia,Sidama,Sidama,Dale,0.3911239518526021,0.3858221917465214,0.30205331682348124
223688,ET2023A3160005,222767,Ethiopia,Sidama,Sidama,Aleta Wendo,0.40688330521285104,0.33158272578701764,0.32614184560166654
223689,ET2023A3160006,222767,Ethiopia,Sidama,Sidama,Dara,0.3642021137118337,0.261229108372463,0.4254790669135591
223690,ET2023A3160007,222767,Ethiopia,Sidama,Sidama,Hulla,0.42163524132358315,0.40651079873581,0.4520220339200418
223691,ET2023A3160008,222767,Ethiopia,Sidama,Sidama,Bensa,0.37835183346326606,0.32352462115765857,0.44396130250798466
223692,ET2023A3160009,222767,Ethiopia,Sidama,Sidama,Aroresa,0.4236275901198129,0.5337559973824494,0.5694040885126234
223693,ET2023A3160010,222767,Ethiopia,Sidama,Sidama,Boricha,0.44047076608301083,0.25795845542261286,0.3521088001861864
223694,ET2023A3160011,222767,Ethiopia,Sidama,Sidama,Gorche,0.4286418005090904,0.3787874555235631,0.440952895527102
223695,ET2023A3160012,222767,Ethiopia,Sidama,Sidama,Malga,0.41514091967810657,0.322211035782774,0.41178168575381596
223696,ET2023A3160013,222767,Ethiopia,Sidama,Sidama,Wonosho,0.40094821078599985,0.3613832844561569,0.3647791126518998
223697,ET2023A3160014,222767,Ethiopia,Sidama,Sidama,Chire,0.38186616321755584,0.4352153553061911,0.5392444555928141
223698,ET2023A3160015,222767,Ethiopia,Sidama,Sidama,Bursa,0.4399860806110309,0.47663828548948545,0.46514814238611263
223699,ET2023A3160016,222767,Ethiopia,Sidama,Sidama,Aleta Chuko,0.40966605879726947,0.28939100346475644,0.3836568832173268
223700,ET2023A3160017,222767,Ethiopia,Sidama,Sidama,Bona Zuria,0.3978189016339233,0.3919730711802674,0.438873811362911
223701,ET2023A3160018,222767,Ethiopia,Sidama,Sidama,Hawasa town,0.3238542306980755,0.06352257281281616,0.22700277083146012
223702,ET2023A3160019,222767,Ethiopia,Sidama,Sidama,Wondo-Genet,0.3985582075378831,0.2357137611429192,0.3409974214227605
223703,ET2023A3160020,222767,Ethiopia,Sidama,Sidama,Yirgalem town,0.3714813469990999,0.16912329468146978,0.2287605033928357
223704,ET2023A3160021,222767,Ethiopia,Sidama,Sidama,Aleta Wondo town,0.37324701199513394,0.12236315525895419,0.2480957693625084
223705,ET2023A3160022,222767,Ethiopia,Sidama,Sidama,Leku town,0.4302889990942857,0.1388467896173058,0.22217100504945966
223706,ET2023A3160023,222767,Ethiopia,Sidama,Sidama,Hawela,0.4271280006672591,0.2619376156162501,0.29951131234253153
223707,ET2023A3160024,222767,Ethiopia,Sidama,Sidama,Bura,0.3750660724587096,0.31150095141605155,0.44639563596734244
223708,ET2023A3160025,222767,Ethiopia,Sidama,Sidama,Dara Otilicho,0.38839586896152517,0.28121194290180335,0.3809960954897035
223709,ET2023A3160026,222767,Ethiopia,Sidama,Sidama,Teticha,0.443945135468383,0.44564071787133197,0.44300780183448424
223710,ET2023A3160027,222767,Ethiopia,Sidama,Sidama,Chirone,0.4399509421873762,0.5631642359769843,0.5324964659083146
223711,ET2023A3160028,222767,Ethiopia,Sidama,Sidama,Shafamo,0.4276021254865503,0.48835424144378,0.45404814976750674
223712,ET2023A3160029,222767,Ethiopia,Sidama,Sidama,Chabe Gambeltu,0.3720627342966991,0.31656074265415235,0.4962019039294902
223713,ET2023A3160030,222767,Ethiopia,Sidama,Sidama,Daye town,0.3556423370774517,0.06425854006813275,0.3131322384884701
223714,ET2023A3160031,222767,Ethiopia,Sidama,Sidama,Hokko,0.4301458682399446,0.4899835406016204,0.5631465855180419
223715,ET2023A3160032,222767,Ethiopia,Sidama,Sidama,Bilate Zuria,0.45747158638379415,0.3275081766988309,0.4493338606652017
223716,ET2023A3160033,222767,Ethiopia,Sidama,Sidama,Darara,0.4339826319889341,0.3165378543024414,0.4613288394888555
223717,ET2023A3160034,222767,Ethiopia,Sidama,Sidama,Daella,0.4146931914405427,0.45670259510864225,0.5486670125052996
223718,ET2023A3160035,222767,Ethiopia,Sidama,Sidama,Chuko town,0.38452718021496907,0.06761021221109581,0.26103525619036294
223719,ET2023A3160036,222767,Ethiopia,Sidama,Sidama,Wondo-Genet town,0.3940637409687042,0.11522290855646133,0.2844567596912384
223720,ET2023A3160037,222767,Ethiopia,Sidama,Sidama,Loka Abaya,0.4335667195442492,0.5058699035286981,0.5217967384559066
223721,ET2023A3170801,222768,Ethiopia,South West Ethiopia,Sheka,Anderacha,0.3463014335935874,0.31205193358712663,0.4630443444766812
223722,ET2023A3170802,222768,Ethiopia,South West Ethiopia,Sheka,Masha,0.3930971836334159,0.47064226232628353,0.5407110971065807
223723,ET2023A3170803,222768,Ethiopia,South West Ethiopia,Sheka,Yeki,0.32494913585720714,0.25439625638139085,0.48688493323328524
223724,ET2023A3170804,222768,Ethiopia,South West Ethiopia,Sheka,Tepi,0.31306970944192253,0.04748773771606919,0.33318292843274044
223725,ET2023A3170805,222768,Ethiopia,South West Ethiopia,Sheka,Masha town,0.32510615701735945,0.19604289907798753,0.40227928308826244
223726,ET2023A3170901,222769,Ethiopia,South West Ethiopia,Keffa,Saylem,0.3042426898204206,0.27264096766080514,0.6001365524737717
223727,ET2023A3170902,222769,Ethiopia,South West Ethiopia,Keffa,Gesha,0.33918602300890527,0.2790929551167192,0.6180501774383576
223728,ET2023A3170903,222769,Ethiopia,South West Ethiopia,Keffa,Gewata,0.34521601716633815,0.2970099633117671,0.6536451274468668
223729,ET2023A3170904,222769,Ethiopia,South West Ethiopia,Keffa,Gimbo,0.289624453230909,0.2864485268780639,0.5700995434933419
223730,ET2023A3170905,222769,Ethiopia,South West Ethiopia,Keffa,Adiyio,0.279913063630111,0.42165762457081163,0.6954170453791224
223731,ET2023A3170906,222769,Ethiopia,South West Ethiopia,Keffa,Tullo,0.2767753503191593,0.3509932919068304,0.5866676692233489
223732,ET2023A3170907,222769,Ethiopia,South West Ethiopia,Keffa,Cheta,0.3120224427052274,0.4256460922916184,0.6443193002922616
223733,ET2023A3170908,222769,Ethiopia,South West Ethiopia,Keffa,Decha,0.32101651814550325,0.45538927786275496,0.6796431084593968
223734,ET2023A3170909,222769,Ethiopia,South West Ethiopia,Keffa,Chena,0.32252589928447845,0.30912221950772023,0.6188666853173563
223735,ET2023A3170910,222769,Ethiopia,South West Ethiopia,Keffa,Bita,0.3269646354864984,0.38492788907986797,0.657633858009172
223736,ET2023A3170911,222769,Ethiopia,South West Ethiopia,Keffa,Bonga town,0.27247087204362375,0.07986952743013946,0.42415983125739143
223737,ET2023A3170912,222769,Ethiopia,South West Ethiopia,Keffa,Goba (SP),0.3880750900987934,0.5958696500334199,0.732628151345755
223738,ET2023A3170913,222769,Ethiopia,South West Ethiopia,Keffa,Shisho Ande,0.33084010221389615,0.385261617952246,0.6505462880416059
223739,ET2023A3170914,222769,Ethiopia,South West Ethiopia,Keffa,Wacha town,0.2989619646044592,0.15985205823591442,0.5504710959895595
223740,ET2023A3170915,222769,Ethiopia,South West Ethiopia,Keffa,Awurada town,0.32780300929549044,0.4259977778135587,0.652691503174903
223741,ET2023A3170916,222769,Ethiopia,South West Ethiopia,Keffa,Deka town,0.3124533856153855,0.11984621461645455,0.5902127900956305
223742,ET2023A3170917,222769,Ethiopia,South West Ethiopia,Keffa,Shishinda town,0.3172947710447714,0.2538121421804771,0.5750608865820587
223743,ET2023A3171101,222770,Ethiopia,South West Ethiopia,Bench Sheko,Sheko,0.3001807401783772,0.28992022932103484,0.5664884823694424
223744,ET2023A3171102,222770,Ethiopia,South West Ethiopia,Bench Sheko,Gurafereda,0.3656049410211724,0.45715500919910673,0.6410884575275109
223745,ET2023A3171103,222770,Ethiopia,South West Ethiopia,Bench Sheko,Debub Bench,0.31051125451441186,0.26074168319161056,0.6220888788476419
223746,ET2023A3171104,222770,Ethiopia,South West Ethiopia,Bench Sheko,Shay Bench,0.31026847726139295,0.2400569753552736,0.6310910376552196
223747,ET2023A3171105,222770,Ethiopia,South West Ethiopia,Bench Sheko,Semen Bench,0.295109708218734,0.21046796916436283,0.548943307013918
223748,ET2023A3171106,222770,Ethiopia,South West Ethiopia,Bench Sheko,Gidi Bench,0.31171752492882987,0.2614094704611004,0.5738827230106353
223749,ET2023A3171107,222770,Ethiopia,South West Ethiopia,Bench Sheko,Mizan Aman town,0.2736474763234012,0.07876638787055724,0.48334080509349314
223750,ET2023A3171108,222770,Ethiopia,South West Ethiopia,Bench Sheko,Size town,0.2899799366064642,0.1442838539117691,0.5666608731516259
223751,ET2023A3171701,222771,Ethiopia,South West Ethiopia,Dawro,Tocha,0.3392911029917295,0.39195024631769454,0.577110538935179
223752,ET2023A3171702,222771,Ethiopia,South West Ethiopia,Dawro,Mareka,0.37922152504844003,0.39654854202826784,0.5171333967555571
223753,ET2023A3171703,222771,Ethiopia,South West Ethiopia,Dawro,Loma,0.3959529654054272,0.4090374316742053,0.5277206094178238
223754,ET2023A3171704,222771,Ethiopia,South West Ethiopia,Dawro,Gena,0.42049940667874924,0.4798133012537739,0.5981767015739575
223755,ET2023A3171705,222771,Ethiopia,South West Ethiopia,Dawro,Isara,0.3276092498365252,0.3823613315064383,0.6355876904669475
223756,ET2023A3171706,222771,Ethiopia,South West Ethiopia,Dawro,Kache,0.32855176862691743,0.4026152074037045,0.5802021901924505
223757,ET2023A3171707,222771,Ethiopia,South West Ethiopia,Dawro,Tercha Zuriya,0.37064413630465703,0.37757321240799746,0.536037664437075
223758,ET2023A3171708,222771,Ethiopia,South West Ethiopia,Dawro,Mari Mansa,0.3548282588858409,0.3820387708932686,0.5339999435235595
223759,ET2023A3171709,222771,Ethiopia,South West Ethiopia,Dawro,Disa,0.368465806055328,0.44589893807195663,0.6393149994511511
223760,ET2023A3171710,222771,Ethiopia,South West Ethiopia,Dawro,Zabagazo,0.38038264195393023,0.46192531795021313,0.5651347306385939
223761,ET2023A3171711,222771,Ethiopia,South West Ethiopia,Dawro,Tercha town,0.35967450842169246,0.20626594535970616,0.45729630021976725
223762,ET2023A3171712,222771,Ethiopia,South West Ethiopia,Dawro,Gesa town,0.3873336713523603,0.2774993579603663,0.46632174371308244
223763,ET2023A3171801,222772,Ethiopia,South West Ethiopia,West Omo,Gachit,0.34361198787305286,0.4179274404669303,0.6993962541738465
223764,ET2023A3171802,222772,Ethiopia,South West Ethiopia,West Omo,Menit Goldiye,0.35682945944904,0.5352506624727307,0.7284418145559695
223765,ET2023A3171803,222772,Ethiopia,South West Ethiopia,West Omo,Gori Gesha,0.44252462198044323,0.837072644219273,0.8576939686403167
223766,ET2023A3171804,222772,Ethiopia,South West Ethiopia,West Omo,Menit Shasha,0.42019302922093965,0.7430092817237571,0.8052014007186846
223767,ET2023A3171805,222772,Ethiopia,South West Ethiopia,West Omo,Bero,0.3933801204703415,0.29811719963681477,0.6459868583792846
223768,ET2023A3171806,222772,Ethiopia,South West Ethiopia,West Omo,Surma,0.5227075588847935,0.9133264330914749,0.8172535647324962
223769,ET2023A3171807,222772,Ethiopia,South West Ethiopia,West Omo,Maji,0.44072037698192207,0.7144156315768271,0.7545973692116197
223770,ET2023A3171808,222772,Ethiopia,South West Ethiopia,West Omo,Bachuma town,0.32415280724460777,0.23508527500600995,0.6106875883764041
223771,ET2023A3171809,222772,Ethiopia,South West Ethiopia,West Omo,Jemu town,0.34115926959613707,0.265842139411172,0.6154423082634977
223772,ET2023A3171810,222772,Ethiopia,South West Ethiopia,West Omo,Maji Tum town,0.34038091960317923,0.4019863566755933,0.6403773013262578
223773,ET2023A3171901,222773,Ethiopia,South West Ethiopia,Konta,Amaya town,0.2667462625951727,0.21001119121945747,0.517556961910156
223774,ET2023A3171902,222773,Ethiopia,South West Ethiopia,Konta,Ameya Zuria,0.2920711856748235,0.42299428353616936,0.6098290743327035
223775,ET2023A3171903,222773,Ethiopia,South West Ethiopia,Konta,Chida town,0.2984818459683634,0.2796710165794296,0.5513924609373956
223776,ET2023A3171904,222773,Ethiopia,South West Ethiopia,Konta,Elahanchano,0.3399794488341144,0.42199802526073527,0.6294590410317872
223777,ET2023A3171905,222773,Ethiopia,South West Ethiopia,Konta,Konta Koysha,0.3466212209538705,0.48850397758368613,0.6270066131741177
223778,ET2023A3180501,222774,Ethiopia,South Ethiopia,Gedeo,Wenago,0.3046114990955092,0.21646419761496308,0.5361298533545564
223779,ET2023A3180502,222774,Ethiopia,South Ethiopia,Gedeo,Yirgachefe,0.3111791729067125,0.272710806578764,0.5385546147358362
223780,ET2023A3180503,222774,Ethiopia,South Ethiopia,Gedeo,Kochere,0.3086572590908776,0.27724589531805116,0.5783985827283923
223781,ET2023A3180504,222774,Ethiopia,South Ethiopia,Gedeo,Bule,0.29733617189261047,0.34271417891794353,0.7402824080548869
223782,ET2023A3180505,222774,Ethiopia,South Ethiopia,Gedeo,Dila Zuria,0.31052812800408436,0.23851584639691234,0.5252624218083752
223783,ET2023A3180506,222774,Ethiopia,South Ethiopia,Gedeo,Gedeb,0.345995570850199,0.36370994805809326,0.6454605091289919
223784,ET2023A3180507,222774,Ethiopia,South Ethiopia,Gedeo,Dila town,0.32493447111738105,0.06935285115260642,0.3341414255127948
223785,ET2023A3180508,222774,Ethiopia,South Ethiopia,Gedeo,Chelelektu town,0.3079363013164679,0.20003818838921134,0.514657912209514
223786,ET2023A3180509,222774,Ethiopia,South Ethiopia,Gedeo,Rape,0.330595268698917,0.3877403652512326,0.6938072211019902
223787,ET2023A3180510,222774,Ethiopia,South Ethiopia,Gedeo,Churso,0.33203606232898236,0.4041778786707438,0.6580726793726152
223788,ET2023A3180511,222774,Ethiopia,South Ethiopia,Gedeo,Gedeb town,0.32274241019399624,0.2811682415182619,0.6566029878012551
223789,ET2023A3180512,222774,Ethiopia,South Ethiopia,Gedeo,Yirgachefe town,0.2807036516396446,0.07385038221910739,0.47110505697259186
223790,ET2023A3180513,222774,Ethiopia,South Ethiopia,Gedeo,Wenago town,0.2790472277204162,0.08352550964644856,0.5384276491737288
223791,ET2023A3180601,222775,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,0.379116376476795,0.27558226548734177,0.3466058269323547
223792,ET2023A3180602,222775,Ethiopia,South Ethiopia,Wolayita,Damot Gale,0.3722215673326545,0.23955490893455436,0.42634092773516225
223793,ET2023A3180603,222775,Ethiopia,South Ethiopia,Wolayita,Damot Woide,0.3788759801820704,0.3494982925037327,0.4380531085534408
223794,ET2023A3180604,222775,Ethiopia,South Ethiopia,Wolayita,Humbo,0.406880823877995,0.4757830129101347,0.488282589311193
223795,ET2023A3180605,222775,Ethiopia,South Ethiopia,Wolayita,Sodo Zuria,0.3868723646075391,0.2659065156649226,0.3783357955624818
223796,ET2023A3180606,222775,Ethiopia,South Ethiopia,Wolayita,Kindo Koyesha,0.39909232721171656,0.37792847485072306,0.467438950437251
223797,ET2023A3180607,222775,Ethiopia,South Ethiopia,Wolayita,Ofa,0.42885001964855524,0.3759036543911136,0.48302712334565207
223798,ET2023A3180608,222775,Ethiopia,South Ethiopia,Wolayita,Boloso Bombe,0.32684414100487136,0.23782072757797432,0.4992487842831086
223799,ET2023A3180609,222775,Ethiopia,South Ethiopia,Wolayita,Damot Sore,0.3924506786793434,0.3113708508582129,0.37098727640956747
223800,ET2023A3180610,222775,Ethiopia,South Ethiopia,Wolayita,Kindo Daddaye,0.41392472102637323,0.311044670390609,0.43643070423356667
223801,ET2023A3180611,222775,Ethiopia,South Ethiopia,Wolayita,Damot Pullasa,0.3653917391975548,0.1935549242652867,0.3688074984585834
223802,ET2023A3180612,222775,Ethiopia,South Ethiopia,Wolayita,Duguna Fango,0.38815377058734624,0.3911731348491003,0.5306349163181184
223803,ET2023A3180613,222775,Ethiopia,South Ethiopia,Wolayita,Sodo town,0.3539602968353636,0.044317944313925765,0.25970446074070297
223804,ET2023A3180614,222775,Ethiopia,South Ethiopia,Wolayita,Areka town,0.3843667339686142,0.15032627994845316,0.26904129217584705
223805,ET2023A3180615,222775,Ethiopia,South Ethiopia,Wolayita,Boditi town,0.3683821694126042,0.09345622992824783,0.3361655090849309
223806,ET2023A3180616,222775,Ethiopia,South Ethiopia,Wolayita,Tebela town,0.4082710783334612,0.21463928602477095,0.3711603633464184
223807,ET2023A3180617,222775,Ethiopia,South Ethiopia,Wolayita,Gesuba town,0.4286176924992856,0.18137090499415928,0.3970846728740353
223808,ET2023A3180618,222775,Ethiopia,South Ethiopia,Wolayita,Gununo Hamus town,0.3916533881305431,0.24330681555529624,0.35372331952320973
223809,ET2023A3180619,222775,Ethiopia,South Ethiopia,Wolayita,Hobicha Abaya,0.40907302277660595,0.45242975628698395,0.5472119908395877
223810,ET2023A3180620,222775,Ethiopia,South Ethiopia,Wolayita,Kawo Koisha,0.4100205511929562,0.325295769483173,0.5098924292968353
223811,ET2023A3180621,222775,Ethiopia,South Ethiopia,Wolayita,Abela Abaya,0.41777057777684906,0.41789313814941637,0.5067564517150575
223812,ET2023A3180622,222775,Ethiopia,South Ethiopia,Wolayita,Bayera Koisha,0.40113157680401357,0.32604345288583547,0.39708168696435264
223813,ET2023A3180623,222775,Ethiopia,South Ethiopia,Wolayita,Bale Awassa town,0.39275568294311425,0.23298986732308805,0.41801487790588904
223814,ET2023A3181003,222776,Ethiopia,South Ethiopia,Gamo,Selamber town,0.37267687561304563,0.22895782523805455,0.5291079384088235
223815,ET2023A3181004,222776,Ethiopia,South Ethiopia,Gamo,Boreda,0.4160859883273227,0.4051381046648315,0.5611347413167761
223816,ET2023A3181005,222776,Ethiopia,South Ethiopia,Gamo,Mirab Abaya,0.36140185135802294,0.3818327578517669,0.5887392845476432
223817,ET2023A3181006,222776,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,0.2849009610684892,0.27715734665583536,0.6112065269853494
223818,ET2023A3181007,222776,Ethiopia,South Ethiopia,Gamo,Ezo/Kogota,0.3205009515913607,0.32759179877420713,0.5862832683077706
223819,ET2023A3181008,222776,Ethiopia,South Ethiopia,Gamo,Dita,0.29327866296912397,0.35225098958848566,0.6948661612483226
223820,ET2023A3181009,222776,Ethiopia,South Ethiopia,Gamo,Daramalo,0.3261796655906702,0.3394488205961493,0.712828518543507
223821,ET2023A3181010,222776,Ethiopia,South Ethiopia,Gamo,Chencha town,0.2712961726413089,0.08668216235841891,0.5058067417454325
223822,ET2023A3181011,222776,Ethiopia,South Ethiopia,Gamo,Kemba,0.3499999275354977,0.4101545341893724,0.7130148847259051
223823,ET2023A3181012,222776,Ethiopia,South Ethiopia,Gamo,Kemba town,0.3221132779815222,0.20736003480107373,0.634027275075314
223824,ET2023A3181013,222776,Ethiopia,South Ethiopia,Gamo,Gerese,0.31391206157609286,0.38325334772966,0.7419608776569171
223825,ET2023A3181014,222776,Ethiopia,South Ethiopia,Gamo,Bonke,0.2710329971626704,0.30482858929787404,0.7316458190272007
223826,ET2023A3181015,222776,Ethiopia,South Ethiopia,Gamo,Arba Minch Zuria,0.3283635006226392,0.3192695453404262,0.5913245212769094
223827,ET2023A3181016,222776,Ethiopia,South Ethiopia,Gamo,Gacho Baba,0.2554891578574385,0.30963016269517785,0.767741101466415
223828,ET2023A3181017,222776,Ethiopia,South Ethiopia,Gamo,Kucha Alpha,0.3997734918919113,0.44021722115848677,0.5861989750446083
223829,ET2023A3181018,222776,Ethiopia,South Ethiopia,Gamo,Garda Marta,0.3994848685493831,0.6322421567918869,0.8152404806594383
223830,ET2023A3181019,222776,Ethiopia,South Ethiopia,Gamo,Kucha,0.40115983891960083,0.48430323307664497,0.6296287032524684
223831,ET2023A3181021,222776,Ethiopia,South Ethiopia,Gamo,Arba Minch town,0.29028640563073754,0.014316900165077397,0.2751350163708289
223832,ET2023A3181022,222776,Ethiopia,South Ethiopia,Gamo,Birbir town,0.3722578801114942,0.18380741291187916,0.4619306676727313
223833,ET2023A3181023,222776,Ethiopia,South Ethiopia,Gamo,Gerese town,0.2886334079985977,0.22960313495641707,0.6680298914994659
223834,ET2023A3181205,222777,Ethiopia,South Ethiopia,Alle,Alle,0.4130979653532733,0.5750435927279095,0.7603914222827592
