id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,hwealth_mean,hwealth_sd,hwealth_sum
223745,ET2023A3171103,222770,Ethiopia,South West Ethiopia,Bench Sheko,Debub Bench,0.3677018310818796,0.17911994378917642,269.52544218301773
223061,ET2023A3030613,222713,Ethiopia,Amhara,East Gojam,Dejen,0.3372281211860298,0.1422877158249562,251.57217840477824
223055,ET2023A3030607,222713,Ethiopia,Amhara,East Gojam,Debay Telatgen,0.2500038146077393,0.09571062786332732,187.25285714119673
222874,ET2023A3010601,222700,Ethiopia,Tigray,Southeast Tigray,Saharti,0.6763992862590891,0.19631217488785632,510.68146112561226
223441,ET2023A3041623,222737,Ethiopia,Oromia,Buno Bedele,Chwaka,0.5312212180875582,0.26634902717031084,396.29102869331837
223177,ET2023A3040115,222722,Ethiopia,Oromia,West Wellega,Nole Kaba,0.316999869316257,0.16595738002145255,236.48190250992775
223443,ET2023A3041701,222738,Ethiopia,Oromia,West Arsi,Siraro,0.45354281995385726,0.09672624803060852,339.25002932548523
223450,ET2023A3041708,222738,Ethiopia,Oromia,West Arsi,Kokosa,0.5282424544301306,0.1418061236227629,395.6535983681679
223435,ET2023A3041606,222737,Ethiopia,Oromia,Buno Bedele,Gechi,0.3198353080128498,0.16215577087621005,240.51615162566304
223417,ET2023A3041482,222735,Ethiopia,Oromia,Gujii,Aga Wayu,0.7774942226888677,0.16657424539077487,576.9007132351398
223153,ET2023A3031318,222720,Ethiopia,Amhara,North Gojam,Gonje,0.5275653566041169,0.26263274864234704,400.4221056625247
223289,ET2023A3040704,222728,Ethiopia,Oromia,East Shewa,Lome (OR),0.29292513861784275,0.09287521348901896,209.73439925037542
223246,ET2023A3040506,222726,Ethiopia,Oromia,West Shewa,Bako Tibe,0.26605865099281073,0.12021179203591394,199.54398824460804
223324,ET2023A3040823,222729,Ethiopia,Oromia,Arsi,Bele Gesgar,0.3906107467721658,0.19860975904294373,294.12989231944084
223358,ET2023A3041011,222731,Ethiopia,Oromia,East Hararge,Deder,0.42365941809395613,0.11965280705626687,324.94677367806435
223269,ET2023A3040605,222727,Ethiopia,Oromia,North Shewa (OR),Degem,0.4111341440358402,0.21890498976328604,313.28421775531024
223164,ET2023A3040102,222722,Ethiopia,Oromia,West Wellega,Nejo,0.22171783742367052,0.10244530494531211,169.61414562910795
223298,ET2023A3040714,222728,Ethiopia,Oromia,East Shewa,Adama town,0.22808920056981188,0.10884169798489712,173.34779243305704
222817,ET2023A3010207,222696,Ethiopia,Tigray,Central Tigray,Adet,0.6688923582759008,0.14059319564525644,522.4049318134785
223032,ET2023A3030516,222712,Ethiopia,Amhara,North Shewa (AM),Hagere Mariam,0.3603091700811973,0.14770366757653974,275.2762059420347
223638,ET2023A3120103,222759,Ethiopia,Gambela,Nuer,Jikawo,0.9172330202627683,0.09071828483090624,698.9315614402294
223025,ET2023A3030509,222712,Ethiopia,Amhara,North Shewa (AM),Menze Mama Midir,0.3653387419763021,0.15612101166115222,280.5801538378
223446,ET2023A3041704,222738,Ethiopia,Oromia,West Arsi,Kofele,0.4868786469551089,0.14560576381775253,371.4884076267481
223382,ET2023A3041122,222732,Ethiopia,Oromia,Bale,Dinsho,0.7040294239360733,0.22005980170064943,539.2865387350321
223100,ET2023A3030905,222716,Ethiopia,Amhara,Awi,Fagta Lakoma,0.3052740634524638,0.09448740191462023,236.8926732391119
223112,ET2023A3031001,222717,Ethiopia,Amhara,Oromia,Dewa Cheffa,0.4946384350433178,0.20027718740022687,383.8394255936146
223648,ET2023A3120301,222761,Ethiopia,Gambela,Majang,Godere,0.603181092433401,0.23923719743059385,468.06852772831917
223615,ET2023A3060206,222755,Ethiopia,Benishangul Gumuz,Metekel,Pawe,0.4880500273516385,0.17201082845070978,377.26267114281654
223637,ET2023A3120102,222759,Ethiopia,Gambela,Nuer,Lare,0.8421054822344756,0.15100493601007667,653.473854213953
223333,ET2023A3040904,222730,Ethiopia,Oromia,West Hararge,Mesela,0.6082840475566599,0.23741041851481426,472.63670495152473
222814,ET2023A3010204,222696,Ethiopia,Tigray,Central Tigray,Adwa,0.6124724540295023,0.0980545089741463,485.0781835913658
223247,ET2023A3040507,222726,Ethiopia,Oromia,West Shewa,Dano,0.31116418783722927,0.09794157087166999,242.0857381373644
223022,ET2023A3030506,222712,Ethiopia,Amhara,North Shewa (AM),Gishe Rabel,0.4551851601352861,0.19432826060470818,359.1410913467407
223020,ET2023A3030504,222712,Ethiopia,Amhara,North Shewa (AM),Moretna Jiru,0.31256541844547325,0.17046204781500304,245.98898431658745
223824,ET2023A3181013,222776,Ethiopia,South Ethiopia,Gamo,Gerese,0.45930843188432213,0.16515885711059736,354.5861094146967
223290,ET2023A3040705,222728,Ethiopia,Oromia,East Shewa,Gimbichu,0.2720442597718933,0.09735688952336449,214.9149652197957
223550,ET2023A3050408,222747,Ethiopia,Somali,Erer,Meyumuluka,0.9519994257751739,0.07535694506052532,753.9835452139378
223192,ET2023A3040207,222723,Ethiopia,Oromia,East Wellega,Bila Seyo,0.4321500600919113,0.21777420374310344,343.1271477129776
222805,ET2023A3010111,222695,Ethiopia,Tigray,Northwest Tigray,Adi Daero,0.6996264603197204,0.14055993246678072,563.199300557375
223822,ET2023A3181011,222776,Ethiopia,South Ethiopia,Gamo,Kemba,0.5171016876896223,0.1760206969294026,409.5445366501808
223273,ET2023A3040609,222727,Ethiopia,Oromia,North Shewa (OR),Abichugna Gne'a,0.5065657968136404,0.2014104160109443,405.75920324772596
223839,ET2023A3181305,222778,Ethiopia,South Ethiopia,Konso,Kolme,0.6311032116115465,0.11008952177533284,505.51367250084877
223065,ET2023A3030617,222713,Ethiopia,Amhara,East Gojam,Aneded,0.5241677382370771,0.23623967562848022,423.52753249555826
223732,ET2023A3170907,222769,Ethiopia,South West Ethiopia,Keffa,Cheta,0.7324942688983266,0.2802447564904263,591.8553692698479
223342,ET2023A3040913,222730,Ethiopia,Oromia,West Hararge,Chiro Zuria,0.4501357575549257,0.13755929513557727,364.1598278619349
223528,ET2023A3050290,222745,Ethiopia,Somali,Fafan,Goljano,0.9945183453036518,0.01453549201214643,815.5050431489944
223308,ET2023A3040807,222729,Ethiopia,Oromia,Arsi,Hitosa,0.4441713363225463,0.20790701233014341,361.11129643023014
223856,ET2023A3182301,222783,Ethiopia,South Ethiopia,Derashe,Derashe,0.532310270239239,0.1487609194725867,433.83287024497986
223248,ET2023A3040508,222726,Ethiopia,Oromia,West Shewa,Nono,0.33916466922697347,0.10695763335871936,277.4366994276643
223352,ET2023A3041005,222731,Ethiopia,Oromia,East Hararge,Fedis,0.7011140450635578,0.18539901802432715,575.6146309971809
223296,ET2023A3040711,222728,Ethiopia,Oromia,East Shewa,Liben Chukala,0.38308393397329454,0.09940027282066922,319.87508486770093
223623,ET2023A3060307,222756,Ethiopia,Benishangul Gumuz,Asosa,Homosha,0.612273955292244,0.21748422938799458,511.2487526690238
223207,ET2023A3040310,222724,Ethiopia,Oromia,Ilubabor,Metu Zuria,0.4861255215973088,0.30091650450509383,407.3731870985448
223031,ET2023A3030515,222712,Ethiopia,Amhara,North Shewa (AM),Ankober,0.5471731001717683,0.2409552286297642,459.07823104411364
222831,ET2023A3010221,222696,Ethiopia,Tigray,Central Tigray,Keyhe tekli,0.734840670875279,0.13249673412272717,632.6978176236153
222818,ET2023A3010208,222696,Ethiopia,Tigray,Central Tigray,Kola Temben,0.7753814192939882,0.12175926856976989,669.1541648507118
223121,ET2023A3031106,222718,Ethiopia,Amhara,Central Gondar,Chilga 1,0.6685514022467162,0.24419220089805677,574.2856545299292
222987,ET2023A3030403,222711,Ethiopia,Amhara,South Wollo,Kutaber,0.43785628101205154,0.21278039677334432,372.61569514125586
223727,ET2023A3170902,222769,Ethiopia,South West Ethiopia,Keffa,Gesha,0.3456801412603081,0.15169533909505914,294.8651604950428
223396,ET2023A3041303,222734,Ethiopia,Oromia,South West Shewa,Waliso,0.3190222302148789,0.11587742770425712,273.08302906393635
223054,ET2023A3030606,222713,Ethiopia,Amhara,East Gojam,Enemay,0.2700605661037468,0.08893467730801422,234.41257137805223
223842,ET2023A3181503,222779,Ethiopia,South Ethiopia,Gofa,Zala,0.5794872634294557,0.16443730702041395,498.9385338127613
223250,ET2023A3040510,222726,Ethiopia,Oromia,West Shewa,Dendi,0.320653098921687,0.13602541650306796,276.40297127049416
223057,ET2023A3030609,222713,Ethiopia,Amhara,East Gojam,Michakel,0.2943051780833853,0.11136162070117643,256.3398101106286
222804,ET2023A3010110,222695,Ethiopia,Tigray,Northwest Tigray,Seyemti Adyabo,0.8242330398131058,0.14881390093088143,736.0401045531034
222999,ET2023A3030415,222711,Ethiopia,Amhara,South Wollo,Were Ilu,0.27485477377802064,0.13803449181915112,242.42191047221422
223436,ET2023A3041607,222737,Ethiopia,Oromia,Buno Bedele,Borecha,0.3484767250794028,0.1496111197057173,302.1293206438422
223337,ET2023A3040908,222730,Ethiopia,Oromia,West Hararge,Habro,0.45404596056310254,0.16129112323754285,399.10639933496714
223221,ET2023A3040404,222725,Ethiopia,Oromia,Jimma,Tiro Afeta,0.4027864940276523,0.15362304177929242,351.2298227921128
223440,ET2023A3041622,222737,Ethiopia,Oromia,Buno Bedele,Bedele Zuria,0.3430019376657164,0.17198245229018308,300.8126993328333
222958,ET2023A3030213,222709,Ethiopia,Amhara,South Gondar,Mena Meketewa,0.7614677774765833,0.2699308436418953,679.2292575091124
223759,ET2023A3171709,222771,Ethiopia,South West Ethiopia,Dawro,Disa,0.6720066255568469,0.22304687354604463,592.0378371155821
223434,ET2023A3041605,222737,Ethiopia,Oromia,Buno Bedele,Dabo Hana,0.4887762572437238,0.23680874973568175,432.07821140345186
223127,ET2023A3031112,222718,Ethiopia,Amhara,Central Gondar,Chilga 2,0.7757316356349419,0.22166634407502622,691.9526189863682
222864,ET2023A3010414,222698,Ethiopia,Tigray,South Tigray,Chercher,0.7403758531270016,0.18526787527204933,663.3767644017935
223242,ET2023A3040502,222726,Ethiopia,Oromia,West Shewa,Jeldu,0.34740995812694947,0.13644902023255276,308.1526328586042
222931,ET2023A3020503,222706,Ethiopia,Afar,Khari,Dawe,0.9491766570198455,0.10106429142471014,848.563931375742
223006,ET2023A3030422,222711,Ethiopia,Amhara,South Wollo,Worebabu,0.6836711572891347,0.20839900247782184,614.6203704029322
222826,ET2023A3010216,222696,Ethiopia,Tigray,Central Tigray,Egela,0.7028584999237282,0.1271815508858603,546.1210544407368
223843,ET2023A3181504,222779,Ethiopia,South Ethiopia,Gofa,Uba Debre Tsehay,0.5652775464585791,0.14274677820250534,499.1400735229254
222949,ET2023A3030204,222709,Ethiopia,Amhara,South Gondar,Farta,0.29313340356899736,0.12987527239034435,264.4063300192356
223721,ET2023A3170801,222768,Ethiopia,South West Ethiopia,Sheka,Anderacha,0.4934422918198622,0.20362415259210712,440.15052430331707
223335,ET2023A3040906,222730,Ethiopia,Oromia,West Hararge,Anchar,0.7022341013454192,0.17079466050011574,628.4995207041502
223028,ET2023A3030512,222712,Ethiopia,Amhara,North Shewa (AM),Kewet,0.484007119371589,0.19225453710719992,433.67037895694375
223236,ET2023A3040490,222725,Ethiopia,Oromia,Jimma,Mancho,0.5560342050938798,0.2562630792510653,497.09457935392857
222837,ET2023A3010305,222697,Ethiopia,Tigray,East Tigray,Hawzen,0.537210994804166,0.10752493466809326,491.54806024581194
223199,ET2023A3040214,222723,Ethiopia,Oromia,East Wellega,Jimma Arjo,0.4177011433806421,0.22648557218761725,378.8549370462424
223917,ET2023A3192401,222790,Ethiopia,Central Ethiopia,Yem,Yem,0.39974405096507615,0.15374154954708813,360.96887802146375
222926,ET2023A3020404,222705,Ethiopia,Afar,Fanti,Yalo,0.8783583459760219,0.11875876181722163,802.819528222084
223075,ET2023A3030705,222714,Ethiopia,Amhara,West Gojam,Sekela,0.3082253332244709,0.12615876345671273,280.79327856749296
223478,ET2023A3041908,222740,Ethiopia,Oromia,Horo Guduru,Jarte Jardega,0.5800228149070111,0.2835868492093679,529.5608300101012
223444,ET2023A3041702,222738,Ethiopia,Oromia,West Arsi,Shala,0.49174473758336085,0.1368806090157889,386.01961900293827
222857,ET2023A3010407,222698,Ethiopia,Tigray,South Tigray,Raya Alamata,0.5723305992636974,0.21335335360504648,528.8334737196565
223033,ET2023A3030517,222712,Ethiopia,Amhara,North Shewa (AM),Berehet,0.539009037618749,0.23545732840614395,493.7322784587741
222944,ET2023A3030119,222708,Ethiopia,Amhara,North Gondar,Telemt,0.6804945538388216,0.16292966592903965,636.2624078392982
222858,ET2023A3010408,222698,Ethiopia,Tigray,South Tigray,Ofla,0.4240839313836386,0.16235869614257267,392.70172046124935
223135,ET2023A3031125,222718,Ethiopia,Amhara,Central Gondar,West Dembiya,0.5020974754423798,0.16927883637159216,467.954847112298
223729,ET2023A3170904,222769,Ethiopia,South West Ethiopia,Keffa,Gimbo,0.34332174505107105,0.1414590991165605,318.60257940739393
223228,ET2023A3040411,222725,Ethiopia,Oromia,Jimma,Omo Nada,0.34498956659859203,0.12228720599217789,318.42536997050047
223726,ET2023A3170901,222769,Ethiopia,South West Ethiopia,Keffa,Saylem,0.49511721836324646,0.28683121657125543,458.9736614227295
223196,ET2023A3040211,222723,Ethiopia,Oromia,East Wellega,Sasiga,0.32657640664083265,0.1243283970962058,300.1237177029252
223430,ET2023A3041594,222736,Ethiopia,Oromia,West Gujii,Suro Berguda,0.726892871423437,0.16938654081426438,668.0145488381386
223227,ET2023A3040410,222725,Ethiopia,Oromia,Jimma,Dedo,0.40174307944954085,0.1921422951369088,373.62106388807297
222972,ET2023A3030307,222710,Ethiopia,Amhara,North Wollo,Guba Lafto,0.4079755167003279,0.1740262990215668,385.12888776510954
223459,ET2023A3041801,222739,Ethiopia,Oromia,Kelem,Hawa Galan,0.4822995280327331,0.26013592041213873,449.5031601265073
222920,ET2023A3020309,222704,Ethiopia,Afar,Gabi,Borimodaytu,0.9197299267072876,0.0889463334889487,796.486116528511
223841,ET2023A3181502,222779,Ethiopia,South Ethiopia,Gofa,Denba Gofa,0.6826910087938483,0.21604480040560317,637.6334022134542
223816,ET2023A3181005,222776,Ethiopia,South Ethiopia,Gamo,Mirab Abaya,0.48244474426240463,0.15712300415517613,371.964897826314
223237,ET2023A3040491,222725,Ethiopia,Oromia,Jimma,Omo Beyam,0.49677688006893606,0.2647937298356425,467.46704414486885
223080,ET2023A3030710,222714,Ethiopia,Amhara,West Gojam,Bure (AM),0.3776217607513545,0.2291470820525808,358.7406727137868
223305,ET2023A3040804,222729,Ethiopia,Oromia,Arsi,Jeju,0.40444619055276265,0.12755331945395357,387.05500435899387
223029,ET2023A3030513,222712,Ethiopia,Amhara,North Shewa (AM),Angolelana Tera,0.4102831471614887,0.1602965624701063,395.9232370108366
223206,ET2023A3040309,222724,Ethiopia,Oromia,Ilubabor,Yayu,0.5163093726693962,0.3097312828465572,495.65699776262045
223060,ET2023A3030612,222713,Ethiopia,Amhara,East Gojam,Awabel,0.46984347972708446,0.2323836053176348,451.04974053800106
222956,ET2023A3030211,222709,Ethiopia,Amhara,South Gondar,Andabet/West Esite,0.381435952956736,0.16554463721588125,366.94138674438
223231,ET2023A3040414,222725,Ethiopia,Oromia,Jimma,Shebe Sambo,0.38032427899234567,0.22183619039088953,362.44903787970543
223360,ET2023A3041013,222731,Ethiopia,Oromia,East Hararge,Bedeno,0.48236900496903296,0.13618067843992637,465.0037207901478
223432,ET2023A3041603,222737,Ethiopia,Oromia,Buno Bedele,Chora (Buno Bedele),0.3510819583708785,0.2302820381476632,340.54949961975217
222912,ET2023A3020301,222704,Ethiopia,Afar,Gabi,Amibara,0.7474402364278969,0.2223940096757155,726.5119098079158
223226,ET2023A3040409,222725,Ethiopia,Oromia,Jimma,Seka Chekorsa,0.38760148474003797,0.22119414527462666,376.7486431673169
222951,ET2023A3030206,222709,Ethiopia,Amhara,South Gondar,Tach Gayint,0.47675960811420276,0.20000968081582365,468.1779351681471
223187,ET2023A3040202,222723,Ethiopia,Oromia,East Wellega,Ibantu,0.6812452771582249,0.238427452885244,668.3016168922186
222971,ET2023A3030305,222710,Ethiopia,Amhara,North Wollo,Wadla,0.468512582422992,0.17165721561428657,462.8904314339161
223239,ET2023A3040499,222725,Ethiopia,Oromia,Jimma,Nono Benja,0.4021566085464134,0.13588267186724445,393.7113197669387
223077,ET2023A3030707,222714,Ethiopia,Amhara,West Gojam,Dega Damot,0.3882418596340184,0.21611083073177823,386.30065033584833
223533,ET2023A3050298,222745,Ethiopia,Somali,Fafan,Haroreys,0.9322239925977307,0.09445219975662737,920.1050806939602
222798,ET2023A3010104,222695,Ethiopia,Tigray,Northwest Tigray,Tahtay Koraro,0.6234117655488783,0.18563144134077283,624.6585890799761
223834,ET2023A3181205,222777,Ethiopia,South Ethiopia,Alle,Alle,0.7277280522144702,0.22314831935511392,715.3566753268242
223232,ET2023A3040415,222725,Ethiopia,Oromia,Jimma,Chora (Jimma),0.4365920192852128,0.17054205221434907,426.11381082236767
223628,ET2023A3060312,222756,Ethiopia,Benishangul Gumuz,Asosa,Ura,0.5278538911621484,0.23116135382918832,525.7424755974998
223224,ET2023A3040407,222725,Ethiopia,Oromia,Jimma,Goma,0.20093669967872874,0.10732146691399533,201.13763637840748
223437,ET2023A3041608,222737,Ethiopia,Oromia,Buno Bedele,Dedesa,0.35457840306525257,0.1474623397649692,352.8055110499263
223774,ET2023A3171902,222773,Ethiopia,South West Ethiopia,Konta,Ameya Zuria,0.7058549501001835,0.25145554181534424,705.8549501001835
222927,ET2023A3020405,222705,Ethiopia,Afar,Fanti,Gulina,0.9130409798737343,0.10209655053715959,925.8235535919666
223720,ET2023A3160037,222767,Ethiopia,Sidama,Sidama,Loka Abaya,0.6911054500985241,0.2010254282230256,689.7232391983271
223017,ET2023A3030501,222712,Ethiopia,Amhara,North Shewa (AM),Mida Woremo,0.5606217568372182,0.24782209375264178,561.7430003508925
223473,ET2023A3041903,222740,Ethiopia,Oromia,Horo Guduru,Guduru,0.5004422550636262,0.24380334980724452,489.4325254522264
222991,ET2023A3030407,222711,Ethiopia,Amhara,South Wollo,Kalu,0.5676843966352786,0.21995560240771073,571.6581874117255
222871,ET2023A3010507,222699,Ethiopia,Tigray,West Tigray,Awra (TG),0.7384973370204919,0.20174490207570184,759.9137597940862
223639,ET2023A3120104,222759,Ethiopia,Gambela,Nuer,Wantawo,0.9080852457166191,0.12648776560999214,916.2580129280686
223518,ET2023A3050107,222744,Ethiopia,Somali,Sitti,Miesso,0.9420626640319825,0.11588113989695348,965.614230632782
223178,ET2023A3040116,222722,Ethiopia,Oromia,West Wellega,Begi,0.4791107305566489,0.20577776329872646,496.35871685668826
223302,ET2023A3040801,222729,Ethiopia,Oromia,Arsi,Merti,0.5182593268400524,0.19872515952590394,530.6975506842136
223205,ET2023A3040302,222724,Ethiopia,Oromia,Ilubabor,Alge Sachi,0.36915033775141026,0.17278306997444587,381.3322988972068
222881,ET2023A3010608,222700,Ethiopia,Tigray,Southeast Tigray,Wajirat,0.7045478083824227,0.20901242314271593,740.4797466099262
223165,ET2023A3040103,222722,Ethiopia,Oromia,West Wellega,Gimbi,0.3239828166057987,0.24338158551255532,336.61814645342486
222988,ET2023A3030404,222711,Ethiopia,Amhara,South Wollo,Ambasel,0.515236122664453,0.20419492782869536,543.0588732883334
223285,ET2023A3040622,222727,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),0.3340649297226979,0.15766265225850445,352.772565787169
223243,ET2023A3040503,222726,Ethiopia,Oromia,West Shewa,Ambo Zuria,0.3996171304389806,0.15960617754631898,417.9995184391737
223114,ET2023A3031003,222717,Ethiopia,Amhara,Oromia,Jilye Tumuga,0.6722120176631398,0.2559972475906762,711.872526705265
223272,ET2023A3040608,222727,Ethiopia,Oromia,North Shewa (OR),Wuchale,0.5077815969905339,0.20046331590020905,534.6940216310322
223173,ET2023A3040111,222722,Ethiopia,Oromia,West Wellega,Babo,0.5200054840351552,0.2601896274768221,557.4458788856864
223062,ET2023A3030614,222713,Ethiopia,Amhara,East Gojam,Shebel Bernta,0.5509736311285436,0.2512160286239269,590.0927589386702
223413,ET2023A3041410,222735,Ethiopia,Oromia,Gujii,Girja /Harenfema,0.7663821065929574,0.16699384316663146,816.1969435214996
222959,ET2023A3030214,222709,Ethiopia,Amhara,South Gondar,Sede Muja,0.6673436789357574,0.22847443751011123,723.400547966361
223350,ET2023A3041003,222731,Ethiopia,Oromia,East Hararge,Gursum (OR),0.6022490009000754,0.14033407028843922,648.0199249684811
223096,ET2023A3030901,222716,Ethiopia,Amhara,Awi,Dangila,0.4428344522320896,0.1964359775072137,482.6895529329777
223244,ET2023A3040504,222726,Ethiopia,Oromia,West Shewa,Mida Kegn,0.5148122507212787,0.22748901839374602,558.0564797818661
222806,ET2023A3010112,222695,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,0.7921445484488828,0.14953725285156297,882.4490269720554
223149,ET2023A3031303,222720,Ethiopia,Amhara,North Gojam,Yilmana Densa,0.38452783930445,0.18576740854187104,423.7496789135039
223220,ET2023A3040403,222725,Ethiopia,Oromia,Jimma,Sekoru,0.38267524122970425,0.12772952454750439,419.4120643877559
223268,ET2023A3040604,222727,Ethiopia,Oromia,North Shewa (OR),Kuyu,0.4502062599091251,0.1696682516383215,492.52564834058285
223198,ET2023A3040213,222723,Ethiopia,Oromia,East Wellega,Guto Gida,0.41277120759315156,0.19595176640154874,454.873870767653
223316,ET2023A3040815,222729,Ethiopia,Oromia,Arsi,Degeluna Tijo,0.40161502083513884,0.16665403558894862,440.5716778561473
223053,ET2023A3030605,222713,Ethiopia,Amhara,East Gojam,Enarj Enawga,0.3307192978692484,0.1560830722785032,367.09842063486576
223421,ET2023A3041501,222736,Ethiopia,Oromia,West Gujii,Bule Hora,0.6539799210948434,0.22161016838970998,720.6858730465174
223152,ET2023A3031315,222720,Ethiopia,Amhara,North Gojam,Debub Mecha,0.3970274323048929,0.13690423921866773,443.47964188456535
222876,ET2023A3010603,222700,Ethiopia,Tigray,Southeast Tigray,Hintalo,0.6127693549342593,0.1899393881040362,688.1399855911732
222993,ET2023A3030409,222711,Ethiopia,Amhara,South Wollo,Dessie Zuria,0.27868694239604236,0.14782817434688023,311.5720015987754
222848,ET2023A3010316,222697,Ethiopia,Tigray,East Tigray,Agulae,0.6126900317878653,0.16539611858251163,687.4382156659849
223840,ET2023A3181501,222779,Ethiopia,South Ethiopia,Gofa,Melekoza,0.5931278938355475,0.21590342432788306,658.9650900512934
222809,ET2023A3010115,222695,Ethiopia,Tigray,Northwest Tigray,Dima (TG),0.7079355107541655,0.15211240698036113,804.214740216732
223252,ET2023A3040513,222726,Ethiopia,Oromia,West Shewa,Adda Berga,0.3060611119422511,0.1485667354578062,343.4005675992058
223394,ET2023A3041301,222734,Ethiopia,Oromia,South West Shewa,Ameya,0.34736752142181815,0.1296247163135021,390.44109407812357
222834,ET2023A3010302,222697,Ethiopia,Tigray,East Tigray,Erob,0.8317695197202166,0.21591920826774236,627.1542178690434
223837,ET2023A3181303,222778,Ethiopia,South Ethiopia,Konso,Karat Zuria,0.4773802046849655,0.10197464925492078,531.8015480190516
223728,ET2023A3170903,222769,Ethiopia,South West Ethiopia,Keffa,Gewata,0.3814842037618372,0.1632562322006667,429.5512134358287
223410,ET2023A3041404,222735,Ethiopia,Oromia,Gujii,Wadera,0.7489171455436283,0.15305625156667077,842.5317887365818
222913,ET2023A3020302,222704,Ethiopia,Afar,Gabi,Awash,0.6971408642743278,0.16665385305890357,792.6491626799107
223238,ET2023A3040495,222725,Ethiopia,Oromia,Jimma,Botor Tolay,0.4791393955950159,0.17046920644182148,545.2606321871281
223078,ET2023A3030708,222714,Ethiopia,Amhara,West Gojam,Dembecha,0.3881082765992496,0.1619589306427688,443.9958684295416
223545,ET2023A3050395,222746,Ethiopia,Somali,Jarar,Ararso,0.945843864563872,0.09650064210930136,1083.9370687901974
222939,ET2023A3030102,222708,Ethiopia,Amhara,North Gondar,Beyeda,0.6206535359976009,0.24263382672747136,721.1994088292122
223222,ET2023A3040405,222725,Ethiopia,Oromia,Jimma,Kersa (Jimma),0.33643309394934623,0.14290975475388296,385.5523256659508
222932,ET2023A3020504,222706,Ethiopia,Afar,Khari,Dalefage,0.981010769234329,0.04206656484469112,1136.9914815425873
223830,ET2023A3181019,222776,Ethiopia,South Ethiopia,Gamo,Kucha,0.5370939664189942,0.17559072807135062,622.4919070796143
223581,ET2023A3050788,222750,Ethiopia,Somali,Dollo,Daratole,0.9145296526770307,0.09621802416579753,1069.9996936321259
223229,ET2023A3040412,222725,Ethiopia,Oromia,Jimma,Sigmo,0.5884536945624388,0.292520613228127,690.8446374163032
222994,ET2023A3030410,222711,Ethiopia,Amhara,South Wollo,Legambo,0.21500826863880615,0.08644839794881347,255.6448314115405
222947,ET2023A3030202,222709,Ethiopia,Amhara,South Gondar,Libokemekem,0.46171636668168275,0.178077683976715,553.5979236513376
223292,ET2023A3040707,222728,Ethiopia,Oromia,East Shewa,Dugda,0.4701556617136076,0.1310536882371028,495.54406744614244
222807,ET2023A3010113,222695,Ethiopia,Tigray,Northwest Tigray,Tsimbla,0.7284573032119811,0.16737057724223298,879.9764222800732
223722,ET2023A3170802,222768,Ethiopia,South West Ethiopia,Sheka,Masha,0.710875817623247,0.25716470787250867,843.0987197011709
223730,ET2023A3170905,222769,Ethiopia,South West Ethiopia,Keffa,Adiyio,0.4888860564162809,0.1976061995312375,582.2632931917906
223307,ET2023A3040806,222729,Ethiopia,Oromia,Arsi,Ziway Dugda,0.5077980820834637,0.12575794712354907,558.57789029181
222856,ET2023A3010406,222698,Ethiopia,Tigray,South Tigray,Raya Azebo,0.6275942137280962,0.1665705526418951,766.2925349620054
222996,ET2023A3030412,222711,Ethiopia,Amhara,South Wollo,Borena /Debresina,0.2978882098308772,0.17203292425778063,360.4447338953614
223613,ET2023A3060204,222755,Ethiopia,Benishangul Gumuz,Metekel,Madira,0.7807902217370952,0.21797208667790055,953.3448607409932
223230,ET2023A3040413,222725,Ethiopia,Oromia,Jimma,Setema,0.45976394264291814,0.21259114917536232,557.2338984832168
223090,ET2023A3030804,222715,Ethiopia,Amhara,Wag Himra,Gaz Gibla,0.7017731153088741,0.22845573181434722,868.7951167523861
223373,ET2023A3041109,222732,Ethiopia,Oromia,Bale,Sinana,0.4034472702585749,0.11107356773525358,490.59188063442707
223339,ET2023A3040910,222730,Ethiopia,Oromia,West Hararge,Boke,0.6379938723482922,0.24333711241167574,780.9044997543097
222879,ET2023A3010606,222700,Ethiopia,Tigray,Southeast Tigray,Samre,0.7579313754749069,0.17369968624741122,946.6562879681587
223341,ET2023A3040912,222730,Ethiopia,Oromia,West Hararge,Gemechis,0.6096094350945129,0.21588483374116163,752.8676523417234
223018,ET2023A3030502,222712,Ethiopia,Amhara,North Shewa (AM),Merhabete,0.5455366858611664,0.24457779029609922,676.4654904678464
223733,ET2023A3170908,222769,Ethiopia,South West Ethiopia,Keffa,Decha,0.578651008623916,0.2264531360665653,710.583438590169
223194,ET2023A3040209,222723,Ethiopia,Oromia,East Wellega,Sibu Sire,0.44237514666475697,0.21750787867007354,549.8723073042929
222998,ET2023A3030414,222711,Ethiopia,Amhara,South Wollo,Jama,0.37658488772511484,0.1780809670320318,470.7311096563935
222990,ET2023A3030406,222711,Ethiopia,Amhara,South Wollo,Delanta,0.4988996705618806,0.2314765717157721,628.1146852374077
223202,ET2023A3040217,222723,Ethiopia,Oromia,East Wellega,Kiremu,0.5840860086971441,0.251077605578451,734.7801989410073
223123,ET2023A3031108,222718,Ethiopia,Amhara,Central Gondar,Lay Armacho,0.6481931499596274,0.21608562963571581,821.9089141488075
