,id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,population_mean,population_sd,population_sum
946,223742,ET2023A3170917,222769,Ethiopia,South West Ethiopia,Keffa,Shishinda town,16.267471,13.521605,17341.125
947,223743,ET2023A3171101,222770,Ethiopia,South West Ethiopia,Bench Sheko,Sheko,16.961952,10.715637,83266.21875
948,223744,ET2023A3171102,222770,Ethiopia,South West Ethiopia,Bench Sheko,Gurafereda,7.4832325,5.698012,54642.5625
949,223745,ET2023A3171103,222770,Ethiopia,South West Ethiopia,Bench Sheko,Debub Bench,13.884011,6.461157,146906.71875
950,223746,ET2023A3171104,222770,Ethiopia,South West Ethiopia,Bench Sheko,Shay Bench,11.827119,4.6565475,159949.953125
951,223747,ET2023A3171105,222770,Ethiopia,South West Ethiopia,Bench Sheko,Semen Bench,16.233473,8.422073,123763.9921875
952,223748,ET2023A3171106,222770,Ethiopia,South West Ethiopia,Bench Sheko,Gidi Bench,13.019216,4.6100855,36050.20703125
953,223749,ET2023A3171107,222770,Ethiopia,South West Ethiopia,Bench Sheko,Mizan Aman town,30.212929,19.159067,49790.90625
954,223750,ET2023A3171108,222770,Ethiopia,South West Ethiopia,Bench Sheko,Size town,36.38134,22.136503,11460.1220703125
955,223751,ET2023A3171701,222771,Ethiopia,South West Ethiopia,Dawro,Tocha,10.042714,4.8578286,119297.40625
956,223752,ET2023A3171702,222771,Ethiopia,South West Ethiopia,Dawro,Mareka,13.011987,8.292817,78644.4453125
957,223753,ET2023A3171703,222771,Ethiopia,South West Ethiopia,Dawro,Loma,9.951036,5.6348395,101679.6875
958,223754,ET2023A3171704,222771,Ethiopia,South West Ethiopia,Dawro,Gena,8.140955,3.259891,45768.44921875
959,223755,ET2023A3171705,222771,Ethiopia,South West Ethiopia,Dawro,Isara,9.741015,4.572804,100449.3515625
960,223756,ET2023A3171706,222771,Ethiopia,South West Ethiopia,Dawro,Kache,9.743583,4.814651,24056.90625
961,223757,ET2023A3171707,222771,Ethiopia,South West Ethiopia,Dawro,Tercha Zuriya,12.812446,4.650772,23959.2734375
962,223758,ET2023A3171708,222771,Ethiopia,South West Ethiopia,Dawro,Mari Mansa,11.766971,4.842982,72425.703125
963,223759,ET2023A3171709,222771,Ethiopia,South West Ethiopia,Dawro,Disa,7.9478517,2.071661,58694.8828125
964,223760,ET2023A3171710,222771,Ethiopia,South West Ethiopia,Dawro,Zabagazo,8.183095,3.857823,68140.6328125
965,223761,ET2023A3171711,222771,Ethiopia,South West Ethiopia,Dawro,Tercha town,45.238514,30.939878,14069.177734375
966,223762,ET2023A3171712,222771,Ethiopia,South West Ethiopia,Dawro,Gesa town,32.5481,20.558895,3580.290771484375
967,223763,ET2023A3171801,222772,Ethiopia,South West Ethiopia,West Omo,Gachit,6.661393,2.069821,49600.734375
968,223764,ET2023A3171802,222772,Ethiopia,South West Ethiopia,West Omo,Menit Goldiye,6.4817133,1.644776,63857.83984375
969,223765,ET2023A3171803,222772,Ethiopia,South West Ethiopia,West Omo,Gori Gesha,5.0799665,1.0925415,19532.470703125
970,223766,ET2023A3171804,222772,Ethiopia,South West Ethiopia,West Omo,Menit Shasha,5.1082826,1.3516661,39318.44921875
971,223767,ET2023A3171805,222772,Ethiopia,South West Ethiopia,West Omo,Bero,19.472166,8.919345,18946.41796875
972,223768,ET2023A3171806,222772,Ethiopia,South West Ethiopia,West Omo,Surma,26.001114,7.6675487,34555.48046875
973,223769,ET2023A3171807,222772,Ethiopia,South West Ethiopia,West Omo,Maji,7.9384513,2.5120914,31023.466796875
974,223770,ET2023A3171808,222772,Ethiopia,South West Ethiopia,West Omo,Bachuma town,9.786641,6.6619034,13662.150390625
975,223771,ET2023A3171809,222772,Ethiopia,South West Ethiopia,West Omo,Jemu town,8.641128,5.8521304,3966.27734375
976,223772,ET2023A3171810,222772,Ethiopia,South West Ethiopia,West Omo,Maji Tum town,8.90088,4.5109587,16172.8984375
977,223773,ET2023A3171901,222773,Ethiopia,South West Ethiopia,Konta,Amaya town,10.242595,6.9571223,21099.74609375
978,223774,ET2023A3171902,222773,Ethiopia,South West Ethiopia,Konta,Ameya Zuria,7.6455493,2.2535963,48855.05859375
979,223775,ET2023A3171903,222773,Ethiopia,South West Ethiopia,Konta,Chida town,11.76503,9.064735,19141.703125
980,223776,ET2023A3171904,222773,Ethiopia,South West Ethiopia,Konta,Elahanchano,8.053318,2.7918665,27558.453125
981,223777,ET2023A3171905,222773,Ethiopia,South West Ethiopia,Konta,Konta Koysha,6.667299,1.6595678,20635.2890625
982,223778,ET2023A3180501,222774,Ethiopia,South Ethiopia,Gedeo,Wenago,23.814627,13.863091,166559.5
983,223779,ET2023A3180502,222774,Ethiopia,South Ethiopia,Gedeo,Yirgachefe,19.415424,11.341215,209900.15625
984,223780,ET2023A3180503,222774,Ethiopia,South Ethiopia,Gedeo,Kochere,22.816416,15.603974,128730.21875
985,223781,ET2023A3180504,222774,Ethiopia,South Ethiopia,Gedeo,Bule,13.578947,7.900278,85017.7890625
986,223782,ET2023A3180505,222774,Ethiopia,South Ethiopia,Gedeo,Dila Zuria,24.899982,16.491861,161252.28125
987,223783,ET2023A3180506,222774,Ethiopia,South Ethiopia,Gedeo,Gedeb,16.548264,11.8705635,114911.140625
988,223784,ET2023A3180507,222774,Ethiopia,South Ethiopia,Gedeo,Dila town,60.65608,34.95264,89285.75
989,223785,ET2023A3180508,222774,Ethiopia,South Ethiopia,Gedeo,Chelelektu town,85.06351,35.524097,14035.478515625
990,223786,ET2023A3180509,222774,Ethiopia,South Ethiopia,Gedeo,Rape,11.957334,4.6909924,96184.7890625
991,223787,ET2023A3180510,222774,Ethiopia,South Ethiopia,Gedeo,Churso,16.227018,10.163697,128355.71875
992,223788,ET2023A3180511,222774,Ethiopia,South Ethiopia,Gedeo,Gedeb town,20.188765,12.869167,14051.3798828125
993,223789,ET2023A3180512,222774,Ethiopia,South Ethiopia,Gedeo,Yirgachefe town,82.84157,31.955957,20544.708984375
994,223790,ET2023A3180513,222774,Ethiopia,South Ethiopia,Gedeo,Wenago town,79.279724,39.39208,16173.064453125
995,223791,ET2023A3180601,222775,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,16.864962,5.9382286,250208.5625
996,223792,ET2023A3180602,222775,Ethiopia,South Ethiopia,Wolayita,Damot Gale,14.624342,5.4428854,161584.359375
997,223793,ET2023A3180603,222775,Ethiopia,South Ethiopia,Wolayita,Damot Woide,13.262229,6.372938,104890.96875
998,223794,ET2023A3180604,222775,Ethiopia,South Ethiopia,Wolayita,Humbo,12.021183,4.177052,92430.875
999,223795,ET2023A3180605,222775,Ethiopia,South Ethiopia,Wolayita,Sodo Zuria,13.4140005,5.5281663,208815.75
1000,223796,ET2023A3180606,222775,Ethiopia,South Ethiopia,Wolayita,Kindo Koyesha,10.491127,3.8047931,131705.609375
1001,223797,ET2023A3180607,222775,Ethiopia,South Ethiopia,Wolayita,Ofa,12.036681,4.838447,108474.5703125
1002,223798,ET2023A3180608,222775,Ethiopia,South Ethiopia,Wolayita,Boloso Bombe,14.595975,7.361135,130809.125
1003,223799,ET2023A3180609,222775,Ethiopia,South Ethiopia,Wolayita,Damot Sore,15.398644,5.4978347,135615.859375
1004,223800,ET2023A3180610,222775,Ethiopia,South Ethiopia,Wolayita,Kindo Daddaye,11.639893,5.960096,91652.515625
1005,223801,ET2023A3180611,222775,Ethiopia,South Ethiopia,Wolayita,Damot Pullasa,19.5435,8.976516,163110.0625
1006,223802,ET2023A3180612,222775,Ethiopia,South Ethiopia,Wolayita,Duguna Fango,14.487693,4.503116,148614.75
1007,223803,ET2023A3180613,222775,Ethiopia,South Ethiopia,Wolayita,Sodo town,50.694473,35.96589,110007.0078125
1008,223804,ET2023A3180614,222775,Ethiopia,South Ethiopia,Wolayita,Areka town,39.396008,27.128574,42114.33203125
1009,223805,ET2023A3180615,222775,Ethiopia,South Ethiopia,Wolayita,Boditi town,41.390255,30.960545,44742.8671875
1010,223806,ET2023A3180616,222775,Ethiopia,South Ethiopia,Wolayita,Tebela town,49.67415,26.173712,14554.525390625
1011,223807,ET2023A3180617,222775,Ethiopia,South Ethiopia,Wolayita,Gesuba town,38.499573,20.792458,13243.853515625
1012,223808,ET2023A3180618,222775,Ethiopia,South Ethiopia,Wolayita,Gununo Hamus town,33.393543,21.253557,10819.5078125
1013,223809,ET2023A3180619,222775,Ethiopia,South Ethiopia,Wolayita,Hobicha Abaya,11.555359,3.2590506,72163.21875
1014,223810,ET2023A3180620,222775,Ethiopia,South Ethiopia,Wolayita,Kawo Koisha,9.539104,2.922872,80347.875
1015,223811,ET2023A3180621,222775,Ethiopia,South Ethiopia,Wolayita,Abela Abaya,12.833149,4.524946,49587.2890625
1016,223812,ET2023A3180622,222775,Ethiopia,South Ethiopia,Wolayita,Bayera Koisha,10.244415,2.9626777,30897.15625
1017,223813,ET2023A3180623,222775,Ethiopia,South Ethiopia,Wolayita,Bale Awassa town,24.503897,17.360252,10757.2109375
1018,223814,ET2023A3181003,222776,Ethiopia,South Ethiopia,Gamo,Selamber town,33.4835,15.763306,9007.0615234375
1019,223815,ET2023A3181004,222776,Ethiopia,South Ethiopia,Gamo,Boreda,10.512761,6.740422,96769.96875
1020,223816,ET2023A3181005,222776,Ethiopia,South Ethiopia,Gamo,Mirab Abaya,15.374596,9.044746,97966.921875
1021,223817,ET2023A3181006,222776,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,11.7347,5.5059066,107970.9765625
1022,223818,ET2023A3181007,222776,Ethiopia,South Ethiopia,Gamo,Ezo/Kogota,14.075473,7.3485126,37750.41796875
1023,223819,ET2023A3181008,222776,Ethiopia,South Ethiopia,Gamo,Dita,9.319293,3.1405172,100732.234375
1024,223820,ET2023A3181009,222776,Ethiopia,South Ethiopia,Gamo,Daramalo,8.489463,3.0574217,109505.578125
1025,223821,ET2023A3181010,222776,Ethiopia,South Ethiopia,Gamo,Chencha town,38.64574,22.498177,18163.498046875
1026,223822,ET2023A3181011,222776,Ethiopia,South Ethiopia,Gamo,Kemba,7.0286694,2.8135984,160605.09375
1027,223823,ET2023A3181012,222776,Ethiopia,South Ethiopia,Gamo,Kemba town,19.865969,10.825325,4410.2451171875
1028,223824,ET2023A3181013,222776,Ethiopia,South Ethiopia,Gamo,Gerese,8.301867,2.8301373,157104.53125
1029,223825,ET2023A3181014,222776,Ethiopia,South Ethiopia,Gamo,Bonke,7.934149,2.2992125,63758.8203125
1030,223826,ET2023A3181015,222776,Ethiopia,South Ethiopia,Gamo,Arba Minch Zuria,15.741297,13.557162,176239.5625
1031,223827,ET2023A3181016,222776,Ethiopia,South Ethiopia,Gamo,Gacho Baba,9.282706,3.367352,99770.53125
1032,223828,ET2023A3181017,222776,Ethiopia,South Ethiopia,Gamo,Kucha Alpha,6.8793488,1.7590116,50398.109375
1033,223829,ET2023A3181018,222776,Ethiopia,South Ethiopia,Gamo,Garda Marta,6.496027,1.6474935,57197.515625
1034,223830,ET2023A3181019,222776,Ethiopia,South Ethiopia,Gamo,Kucha,7.4819493,3.180863,149309.78125
1035,223831,ET2023A3181021,222776,Ethiopia,South Ethiopia,Gamo,Arba Minch town,64.25285,32.998425,108972.8359375
1036,223832,ET2023A3181022,222776,Ethiopia,South Ethiopia,Gamo,Birbir town,50.46079,26.447298,11555.5205078125
1037,223833,ET2023A3181023,222776,Ethiopia,South Ethiopia,Gamo,Gerese town,37.395245,23.200098,10769.830078125
1038,223834,ET2023A3181205,222777,Ethiopia,South Ethiopia,Alle,Alle,8.379341,2.1488366,62426.09375
1039,223835,ET2023A3181301,222778,Ethiopia,South Ethiopia,Konso,Karat town,60.405293,27.208727,12805.921875
1040,223836,ET2023A3181302,222778,Ethiopia,South Ethiopia,Konso,Segen Zuria,13.776761,6.189084,38767.8046875
1041,223837,ET2023A3181303,222778,Ethiopia,South Ethiopia,Konso,Karat Zuria,18.251133,9.065067,179846.65625
1042,223838,ET2023A3181304,222778,Ethiopia,South Ethiopia,Konso,Kena,14.936948,5.852505,53265.15625
1043,223839,ET2023A3181305,222778,Ethiopia,South Ethiopia,Konso,Kolme,15.23696,5.4076447,79917.859375
1044,223840,ET2023A3181501,222779,Ethiopia,South Ethiopia,Gofa,Melekoza,8.923371,2.53062,131146.78125
1045,223841,ET2023A3181502,222779,Ethiopia,South Ethiopia,Gofa,Denba Gofa,12.077555,5.368283,110944.421875
1046,223842,ET2023A3181503,222779,Ethiopia,South Ethiopia,Gofa,Zala,10.350751,4.6863837,101913.4921875
1047,223843,ET2023A3181504,222779,Ethiopia,South Ethiopia,Gofa,Uba Debre Tsehay,10.997724,5.129091,101629.9609375
1048,223844,ET2023A3181505,222779,Ethiopia,South Ethiopia,Gofa,Gezei Gofa,11.375576,3.1684792,90640.5859375
1049,223845,ET2023A3181506,222779,Ethiopia,South Ethiopia,Gofa,O'yida,13.2725725,4.385616,48843.06640625
1050,223846,ET2023A3181507,222779,Ethiopia,South Ethiopia,Gofa,Sawla town,54.920128,31.763096,32787.31640625
1051,223847,ET2023A3181508,222779,Ethiopia,South Ethiopia,Gofa,Bulike town,20.627937,11.773903,6415.28857421875
1052,223848,ET2023A3181509,222779,Ethiopia,South Ethiopia,Gofa,Melo Gada,8.659219,1.7920458,26947.48828125
1053,223849,ET2023A3181510,222779,Ethiopia,South Ethiopia,Gofa,Beto town,31.44852,17.912285,5189.005859375
1054,223850,ET2023A3181511,222779,Ethiopia,South Ethiopia,Gofa,Laha town,19.867533,7.593653,2781.45458984375
1055,223851,ET2023A3181601,222780,Ethiopia,South Ethiopia,Basketo,Basketo SP Woreda,9.804414,2.747933,75954.796875
1056,223852,ET2023A3181602,222780,Ethiopia,South Ethiopia,Basketo,Laska town,18.931576,8.5977545,5622.677734375
1057,223853,ET2023A3182101,222781,Ethiopia,South Ethiopia,Amaro,Kele town,37.52893,23.503904,5929.5712890625
1058,223854,ET2023A3182102,222781,Ethiopia,South Ethiopia,Amaro,Amaro,8.122576,4.2269163,219528.859375
1059,223855,ET2023A3182203,222782,Ethiopia,South Ethiopia,Burji,Burji,10.047277,6.7775426,74440.28125
1060,223856,ET2023A3182301,222783,Ethiopia,South Ethiopia,Derashe,Derashe,13.151357,8.744507,105487.03125
1061,223857,ET2023A3182302,222783,Ethiopia,South Ethiopia,Derashe,Gidole town,27.495317,18.655647,10998.126953125
1062,223858,ET2023A3182402,222784,Ethiopia,South Ethiopia,South Omo (Agr),South Ari,9.517771,3.716449,163106.03125
1063,223859,ET2023A3182403,222784,Ethiopia,South Ethiopia,South Omo (Agr),North Ari,15.340459,4.723876,101477.1328125
1064,223860,ET2023A3182409,222784,Ethiopia,South Ethiopia,South Omo (Agr),Jinka town,38.00007,23.367374,30666.0546875
1065,223861,ET2023A3182410,222784,Ethiopia,South Ethiopia,South Omo (Agr),Boko Dawula,11.504618,4.1676564,62447.0625
1066,223862,ET2023A3182411,222784,Ethiopia,South Ethiopia,South Omo (Agr),Wub Ari,9.903542,3.9267504,49913.8515625
1067,223863,ET2023A3182412,222784,Ethiopia,South Ethiopia,South Omo (Agr),Gelila town,31.767328,13.99914,4225.0546875
1068,223864,ET2023A3182501,222785,Ethiopia,South Ethiopia,South Omo (Pas),Salamago,9.498049,4.8097186,42199.83203125
1069,223865,ET2023A3182504,222785,Ethiopia,South Ethiopia,South Omo (Pas),Hamer,7.4071174,3.6421816,84996.671875
1070,223866,ET2023A3182505,222785,Ethiopia,South Ethiopia,South Omo (Pas),Bena Tsemay,5.623465,2.8424532,93827.515625
1071,223867,ET2023A3182506,222785,Ethiopia,South Ethiopia,South Omo (Pas),Dasenech /Kuraz,35.19867,9.881,76662.703125
1072,223868,ET2023A3182507,222785,Ethiopia,South Ethiopia,South Omo (Pas),Malie,6.9761615,2.3329382,118901.6953125
1073,223869,ET2023A3182508,222785,Ethiopia,South Ethiopia,South Omo (Pas),Nyngatom,12.710667,1.9436879,25281.515625
1074,223870,ET2023A3182509,222785,Ethiopia,South Ethiopia,South Omo (Pas),Turmi town,22.957617,14.5050125,2433.50732421875
1075,223871,ET2023A3190102,222786,Ethiopia,Central Ethiopia,Gurage,Abeshege,12.735473,7.0088024,91147.78125
1076,223872,ET2023A3190103,222786,Ethiopia,Central Ethiopia,Gurage,Ezha,8.885073,5.1337147,97096.078125
1077,223873,ET2023A3190104,222786,Ethiopia,Central Ethiopia,Gurage,Gedebano Gutazer Welene,7.6495924,3.0932913,113688.2421875
1078,223874,ET2023A3190108,222786,Ethiopia,Central Ethiopia,Gurage,Endiguagn,12.215725,3.8973083,73880.703125
1079,223875,ET2023A3190109,222786,Ethiopia,Central Ethiopia,Gurage,Gumer,14.3917,9.210034,119249.625
1080,223876,ET2023A3190110,222786,Ethiopia,Central Ethiopia,Gurage,Cheha,11.558925,7.435772,145284.125
1081,223877,ET2023A3190111,222786,Ethiopia,Central Ethiopia,Gurage,Enemor Ener,13.624435,7.8793793,160264.234375
1082,223878,ET2023A3190112,222786,Ethiopia,Central Ethiopia,Gurage,Muhur Na Aklil,11.022478,4.2077765,144207.078125
1083,223879,ET2023A3190113,222786,Ethiopia,Central Ethiopia,Gurage,Geta,14.149224,5.4975886,100091.609375
1084,223880,ET2023A3190114,222786,Ethiopia,Central Ethiopia,Gurage,Welkite town,41.87477,23.436245,42251.64453125
1085,223881,ET2023A3190116,222786,Ethiopia,Central Ethiopia,Gurage,Emdebir town,33.973557,25.324312,13521.4755859375
1086,223882,ET2023A3190120,222786,Ethiopia,Central Ethiopia,Gurage,Enor Ener,12.663248,5.6800766,96747.21875
1087,223883,ET2023A3190201,222787,Ethiopia,Central Ethiopia,Hadiya,Misha,10.800102,4.5717683,95051.703125
1088,223884,ET2023A3190202,222787,Ethiopia,Central Ethiopia,Hadiya,Gombora,12.06949,4.5424185,140066.4375
1089,223885,ET2023A3190203,222787,Ethiopia,Central Ethiopia,Hadiya,Lemmo,11.116626,5.3428125,174686.65625
1090,223886,ET2023A3190204,222787,Ethiopia,Central Ethiopia,Hadiya,Shashogo,14.675875,7.475118,165441.140625
1091,223887,ET2023A3190205,222787,Ethiopia,Central Ethiopia,Hadiya,Misrak Badawacho,14.829264,6.3523664,150724.640625
1092,223888,ET2023A3190206,222787,Ethiopia,Central Ethiopia,Hadiya,Soro,11.669718,3.0994747,186353.71875
1093,223889,ET2023A3190207,222787,Ethiopia,Central Ethiopia,Hadiya,Duna,16.72598,5.7343307,193017.828125
1094,223890,ET2023A3190208,222787,Ethiopia,Central Ethiopia,Hadiya,Analemmo,11.171142,5.6962023,103500.625
1095,223891,ET2023A3190209,222787,Ethiopia,Central Ethiopia,Hadiya,Mirab Badowach,14.047166,6.1846247,113880.375
1096,223892,ET2023A3190210,222787,Ethiopia,Central Ethiopia,Hadiya,Gibe,12.443633,6.760481,168150.8125
1097,223893,ET2023A3190211,222787,Ethiopia,Central Ethiopia,Hadiya,Hosaena town,36.326107,26.554905,102657.578125
1098,223894,ET2023A3190212,222787,Ethiopia,Central Ethiopia,Hadiya,Shone town,47.630005,32.93109,30673.72265625
1099,223895,ET2023A3190213,222787,Ethiopia,Central Ethiopia,Hadiya,Gimbichu town,28.464495,9.367524,5465.18310546875
1100,223896,ET2023A3190214,222787,Ethiopia,Central Ethiopia,Hadiya,Jajura town,21.669506,10.023378,5265.68994140625
1101,223897,ET2023A3190215,222787,Ethiopia,Central Ethiopia,Hadiya,Ameka,10.011686,3.4702582,57076.625
1102,223898,ET2023A3190216,222787,Ethiopia,Central Ethiopia,Hadiya,Siraro Badawacho,12.95062,2.451207,20604.435546875
1103,223899,ET2023A3190217,222787,Ethiopia,Central Ethiopia,Hadiya,Mirab Soro,12.187487,3.4622176,59158.0625
1104,223900,ET2023A3191401,222788,Ethiopia,Central Ethiopia,Alaba,Kulito town,54.97557,28.880175,47663.8203125
1105,223901,ET2023A3191402,222788,Ethiopia,Central Ethiopia,Alaba,Wera,11.848074,4.7179036,132982.78125
1106,223902,ET2023A3191403,222788,Ethiopia,Central Ethiopia,Alaba,Atote Ulo,12.551269,4.280681,67764.296875
1107,223903,ET2023A3191404,222788,Ethiopia,Central Ethiopia,Alaba,Wera Djo,11.705721,3.8979237,120533.8046875
1108,223904,ET2023A3192001,222789,Ethiopia,Central Ethiopia,Silltie,Alicho Woriro,13.51249,6.2428384,136570.734375
1109,223905,ET2023A3192002,222789,Ethiopia,Central Ethiopia,Silltie,Silti,12.130108,6.2435846,167201.40625
1110,223906,ET2023A3192003,222789,Ethiopia,Central Ethiopia,Silltie,Lanfero,9.42208,4.16749,83423.09375
1111,223907,ET2023A3192004,222789,Ethiopia,Central Ethiopia,Silltie,Mierab Azenet Berbere,13.349459,6.563645,91644.03125
1112,223908,ET2023A3192005,222789,Ethiopia,Central Ethiopia,Silltie,Dalocha,9.950346,5.5461082,117135.46875
1113,223909,ET2023A3192006,222789,Ethiopia,Central Ethiopia,Silltie,Sankura,13.277316,6.6075406,113335.171875
1114,223910,ET2023A3192007,222789,Ethiopia,Central Ethiopia,Silltie,Misrak Azenet Berbere,11.019782,3.1659038,87056.28125
1115,223911,ET2023A3192008,222789,Ethiopia,Central Ethiopia,Silltie,Hulbareg,7.5698543,4.3632846,81943.671875
1116,223912,ET2023A3192009,222789,Ethiopia,Central Ethiopia,Silltie,Tora town,18.737745,17.019135,23365.96875
1117,223913,ET2023A3192010,222789,Ethiopia,Central Ethiopia,Silltie,Worabe town,12.010259,9.11515,53962.09375
1118,223914,ET2023A3192011,222789,Ethiopia,Central Ethiopia,Silltie,Kibet town,18.70193,16.651339,47184.96875
1119,223915,ET2023A3192012,222789,Ethiopia,Central Ethiopia,Silltie,Mito,10.350046,5.7611184,68662.203125
1120,223916,ET2023A3192013,222789,Ethiopia,Central Ethiopia,Silltie,Misirak Silti,12.616401,5.4596505,52219.28125
1121,223917,ET2023A3192401,222790,Ethiopia,Central Ethiopia,Yem,Yem,7.0359473,4.3207793,116916.3359375
1122,223918,ET2023A3192505,222791,Ethiopia,Central Ethiopia,East Gurage,Sodo,8.803222,3.6948285,117338.140625
1123,223919,ET2023A3192506,222791,Ethiopia,Central Ethiopia,East Gurage,Meskan,9.305995,4.850207,130032.671875
1124,223920,ET2023A3192515,222791,Ethiopia,Central Ethiopia,East Gurage,Butajira town,37.082977,26.46415,47799.95703125
1125,223921,ET2023A3192517,222791,Ethiopia,Central Ethiopia,East Gurage,Bui town,42.85278,21.372274,11141.72265625
1126,223922,ET2023A3192518,222791,Ethiopia,Central Ethiopia,East Gurage,Misrak Meskan,12.156384,10.2880745,60648.203125
1127,223923,ET2023A3192519,222791,Ethiopia,Central Ethiopia,East Gurage,Debub Sodo,9.220715,6.587386,64471.234375
1128,223924,ET2023A3192601,222792,Ethiopia,Central Ethiopia,Kebena,Kebena,11.1239395,4.8830733,55219.234375
1129,223925,ET2023A3192702,222793,Ethiopia,Central Ethiopia,Kembata,Angacha,15.359658,9.034049,122815.828125
1130,223926,ET2023A3192703,222793,Ethiopia,Central Ethiopia,Kembata,Kediada Gambela,5.909816,6.723203,36061.6953125
1131,223927,ET2023A3192704,222793,Ethiopia,Central Ethiopia,Kembata,Kacha Bira,11.950797,4.8246856,121145.234375
1132,223928,ET2023A3192705,222793,Ethiopia,Central Ethiopia,Kembata,Hadero Tunto,15.804122,7.670617,114453.453125
1133,223929,ET2023A3192706,222793,Ethiopia,Central Ethiopia,Kembata,Doyogena,16.514505,9.64883,123429.40625
1134,223930,ET2023A3192707,222793,Ethiopia,Central Ethiopia,Kembata,Damboya,11.930683,6.297322,99633.1328125
1135,223931,ET2023A3192708,222793,Ethiopia,Central Ethiopia,Kembata,Durame town,99.7012,77.0417,126620.5234375
1136,223932,ET2023A3192709,222793,Ethiopia,Central Ethiopia,Kembata,Adilo,5.317826,5.1093106,16070.4697265625
1137,223933,ET2023A3192710,222793,Ethiopia,Central Ethiopia,Kembata,Shinshincho town,31.200237,17.871035,19094.544921875
1138,223934,ET2023A3192712,222793,Ethiopia,Central Ethiopia,Kembata,Hadero town,34.539196,22.393435,33295.78515625
1139,223935,ET2023A3192807,222794,Ethiopia,Central Ethiopia,Mareko,Mareko,9.086466,4.936671,81460.1640625
1140,223936,ET2023A3192901,222795,Ethiopia,Central Ethiopia,Tembaro,Tembaro,16.07057,7.2126207,176551.28125
